Run_ID,Base_SIR,Base_SINR,Base_PESQ_NB,Base_PESQ_WB,Base_STOI,Raw_SIR,Raw_SINR,Raw_PESQ_NB,Raw_PESQ_WB,Raw_STOI,Gauss_SIR,Gauss_SINR,Gauss_PESQ_NB,Gauss_PESQ_WB,Gauss_STOI,GAN_SIR,GAN_SINR,GAN_PESQ_NB,GAN_PESQ_WB,GAN_STOI
batch_test_2585,0.06,-2.08,1.230,1.047,0.659,18.64,9.21,2.120,1.459,0.788,16.39,8.81,2.065,1.454,0.774,N/A,N/A,N/A,N/A,N/A
batch_test_2586,0.01,-2.11,1.177,1.029,0.630,22.61,9.57,1.819,1.287,0.752,18.12,9.09,1.781,1.293,0.749,N/A,N/A,N/A,N/A,N/A
batch_test_2587,-0.01,-2.13,1.386,1.041,0.644,21.87,10.27,1.743,1.166,0.763,18.59,10.00,1.790,1.217,0.749,N/A,N/A,N/A,N/A,N/A
batch_test_2588,-0.06,-2.17,1.354,1.038,0.626,23.24,9.05,1.939,1.329,0.756,17.72,8.21,1.863,1.280,0.739,N/A,N/A,N/A,N/A,N/A
batch_test_2589,0.03,-2.11,1.187,1.031,0.660,22.75,9.97,1.842,1.334,0.780,17.33,9.01,1.812,1.312,0.776,N/A,N/A,N/A,N/A,N/A
batch_test_2590,0.01,-2.12,1.176,1.038,0.637,23.42,7.84,1.832,1.319,0.756,17.68,7.73,1.834,1.320,0.742,N/A,N/A,N/A,N/A,N/A
batch_test_2591,-0.02,-2.15,1.256,1.045,0.635,18.35,8.07,1.842,1.261,0.758,15.96,7.52,1.851,1.258,0.749,N/A,N/A,N/A,N/A,N/A
batch_test_2592,0.06,-2.09,1.297,1.031,0.653,22.17,9.05,1.847,1.307,0.771,17.84,8.43,1.839,1.306,0.749,N/A,N/A,N/A,N/A,N/A
batch_test_2593,-0.01,-2.14,1.322,1.047,0.736,24.94,8.60,1.958,1.430,0.862,19.24,8.18,1.930,1.417,0.853,N/A,N/A,N/A,N/A,N/A
batch_test_2594,-0.02,-2.16,1.168,1.020,0.560,19.18,8.24,1.853,1.346,0.666,16.20,7.61,1.836,1.287,0.658,N/A,N/A,N/A,N/A,N/A
batch_test_2595,0.01,-2.12,1.282,1.035,0.681,21.30,8.78,2.131,1.351,0.848,13.76,7.64,2.050,1.345,0.829,N/A,N/A,N/A,N/A,N/A
batch_test_2596,0.04,-2.12,1.456,1.055,0.582,0.07,-0.60,2.141,1.391,0.664,0.21,-0.37,2.238,1.426,0.672,N/A,N/A,N/A,N/A,N/A
batch_test_2597,0.02,-2.12,1.214,1.032,0.676,19.09,7.65,1.800,1.281,0.802,13.92,7.04,1.837,1.277,0.791,N/A,N/A,N/A,N/A,N/A
batch_test_2598,-0.01,-2.13,1.383,1.046,0.705,25.96,12.35,2.155,1.524,0.795,25.50,12.13,2.148,1.547,0.792,N/A,N/A,N/A,N/A,N/A
batch_test_2599,-0.02,-2.14,1.302,1.040,0.533,19.88,8.80,1.797,1.303,0.635,17.46,8.06,1.795,1.307,0.632,N/A,N/A,N/A,N/A,N/A
batch_test_2600,0.00,-2.12,1.165,1.081,0.709,21.89,8.85,1.929,1.365,0.814,17.32,8.37,1.890,1.364,0.807,N/A,N/A,N/A,N/A,N/A
batch_test_2601,0.01,-2.10,1.379,1.054,0.710,21.25,7.68,2.037,1.407,0.854,16.10,6.97,1.906,1.364,0.833,N/A,N/A,N/A,N/A,N/A
batch_test_2602,-0.05,-2.17,1.372,1.087,0.669,22.26,10.14,2.311,1.462,0.812,16.49,9.29,2.132,1.403,0.800,N/A,N/A,N/A,N/A,N/A
batch_test_2603,-0.00,-2.13,1.394,1.047,0.703,21.67,8.79,2.180,1.403,0.834,18.73,8.54,2.102,1.383,0.831,N/A,N/A,N/A,N/A,N/A
batch_test_2604,0.01,-2.11,1.184,1.025,0.834,29.52,11.26,1.960,1.290,0.894,29.17,10.80,1.893,1.263,0.886,N/A,N/A,N/A,N/A,N/A
batch_test_2605,0.02,-2.10,1.555,1.054,0.692,22.96,9.34,2.142,1.447,0.817,19.04,8.86,2.099,1.443,0.802,N/A,N/A,N/A,N/A,N/A
batch_test_2606,0.02,-2.11,1.359,1.039,0.752,2.67,1.86,2.275,1.478,0.817,2.63,1.86,2.311,1.558,0.817,N/A,N/A,N/A,N/A,N/A
batch_test_2607,0.03,-2.10,1.187,1.023,0.618,23.70,9.68,1.818,1.291,0.748,17.64,9.10,1.821,1.304,0.733,N/A,N/A,N/A,N/A,N/A
batch_test_2608,0.01,-2.11,1.415,1.049,0.615,21.83,8.84,1.835,1.296,0.728,15.66,7.86,1.834,1.269,0.708,N/A,N/A,N/A,N/A,N/A
batch_test_2609,0.05,-2.11,1.317,1.036,0.738,21.87,11.23,2.050,1.376,0.825,17.64,10.34,2.004,1.364,0.814,N/A,N/A,N/A,N/A,N/A
batch_test_2610,-0.03,-2.16,1.200,1.028,0.570,31.42,11.60,1.685,1.280,0.688,27.32,11.23,1.727,1.285,0.688,N/A,N/A,N/A,N/A,N/A
batch_test_2611,0.01,-2.11,1.340,1.039,0.647,15.02,6.03,2.132,1.246,0.756,14.78,5.91,2.101,1.237,0.756,N/A,N/A,N/A,N/A,N/A
batch_test_2612,-0.00,-2.13,1.284,1.025,0.598,21.42,9.95,1.706,1.199,0.699,17.11,9.35,1.744,1.224,0.691,N/A,N/A,N/A,N/A,N/A
batch_test_2613,0.00,-2.13,1.265,1.034,0.731,21.46,8.99,1.906,1.248,0.871,16.12,8.18,1.847,1.234,0.848,N/A,N/A,N/A,N/A,N/A
batch_test_2614,0.01,-2.13,1.277,1.029,0.665,24.50,9.82,2.004,1.245,0.772,23.19,9.63,2.049,1.263,0.766,N/A,N/A,N/A,N/A,N/A
batch_test_2615,0.01,-2.11,1.521,1.062,0.492,19.94,8.95,1.975,1.313,0.607,16.48,8.47,2.012,1.341,0.610,N/A,N/A,N/A,N/A,N/A
batch_test_2616,-0.00,-2.13,1.254,1.030,0.681,17.61,7.96,1.862,1.311,0.798,13.61,7.07,1.837,1.283,0.782,N/A,N/A,N/A,N/A,N/A
batch_test_2617,0.00,-2.09,1.437,1.059,0.675,21.42,9.52,1.988,1.491,0.807,15.01,8.58,2.062,1.541,0.802,N/A,N/A,N/A,N/A,N/A
batch_test_2618,0.02,-2.11,1.337,1.025,0.628,20.82,8.45,1.956,1.236,0.791,16.06,7.88,1.944,1.237,0.782,N/A,N/A,N/A,N/A,N/A
batch_test_2619,-0.04,-2.15,1.386,1.060,0.655,24.37,10.10,1.984,1.401,0.785,22.26,9.65,2.031,1.413,0.780,N/A,N/A,N/A,N/A,N/A
batch_test_2620,-0.02,-2.15,1.278,1.063,0.625,21.24,10.11,2.025,1.403,0.763,17.85,9.43,1.990,1.369,0.752,N/A,N/A,N/A,N/A,N/A
batch_test_2621,-0.04,-2.16,1.255,1.041,0.629,34.10,14.83,2.313,1.584,0.688,33.72,14.60,2.324,1.613,0.704,N/A,N/A,N/A,N/A,N/A
batch_test_2622,0.01,-2.11,1.447,1.053,0.626,21.03,9.22,1.754,1.282,0.768,15.46,8.58,1.837,1.333,0.754,N/A,N/A,N/A,N/A,N/A
batch_test_2623,0.01,-2.13,1.225,1.045,0.776,22.89,7.92,1.919,1.421,0.887,16.64,7.26,1.809,1.343,0.876,N/A,N/A,N/A,N/A,N/A
batch_test_2624,-0.02,-2.15,1.187,1.044,0.621,22.94,9.28,1.841,1.267,0.775,19.12,8.75,1.838,1.286,0.751,N/A,N/A,N/A,N/A,N/A
batch_test_2625,-0.00,-2.12,1.322,1.032,0.623,14.34,7.50,2.275,1.501,0.697,13.56,7.48,2.276,1.488,0.694,N/A,N/A,N/A,N/A,N/A
batch_test_2626,-0.01,-2.13,1.339,1.053,0.705,24.04,10.19,1.834,1.432,0.800,19.80,9.77,1.772,1.401,0.789,N/A,N/A,N/A,N/A,N/A
batch_test_2627,-0.03,-2.16,1.425,1.061,0.674,25.54,10.00,1.903,1.340,0.817,19.79,9.44,1.827,1.297,0.801,N/A,N/A,N/A,N/A,N/A
batch_test_2628,-0.01,-2.10,1.234,1.031,0.656,22.87,7.95,1.801,1.332,0.769,17.25,7.54,1.768,1.304,0.764,N/A,N/A,N/A,N/A,N/A
batch_test_2629,-0.04,-2.14,1.417,1.051,0.701,19.49,7.84,2.095,1.431,0.825,14.01,6.87,1.960,1.346,0.812,N/A,N/A,N/A,N/A,N/A
batch_test_2630,0.03,-2.14,1.311,1.023,0.736,22.15,7.86,1.907,1.306,0.870,15.85,7.00,1.805,1.225,0.851,N/A,N/A,N/A,N/A,N/A
batch_test_2631,-0.03,-2.16,1.362,1.040,0.808,17.93,8.30,1.983,1.276,0.896,14.62,7.82,1.939,1.278,0.879,N/A,N/A,N/A,N/A,N/A
batch_test_2632,-0.02,-2.15,1.205,1.027,0.525,24.57,12.58,1.679,1.237,0.687,18.72,11.54,1.661,1.210,0.680,N/A,N/A,N/A,N/A,N/A
batch_test_2633,-0.03,-2.15,1.400,1.043,0.811,23.78,9.09,2.102,1.464,0.878,22.85,8.68,2.048,1.420,0.868,N/A,N/A,N/A,N/A,N/A
batch_test_2634,-0.02,-2.16,1.291,1.039,0.712,23.37,10.11,1.926,1.448,0.828,20.67,9.30,1.889,1.443,0.825,N/A,N/A,N/A,N/A,N/A
batch_test_2635,0.03,-2.12,1.168,1.023,0.681,23.48,10.08,1.840,1.261,0.802,16.56,9.08,1.768,1.248,0.786,N/A,N/A,N/A,N/A,N/A
batch_test_2636,0.00,-2.12,1.204,1.043,0.789,21.17,8.21,1.924,1.326,0.872,16.80,7.66,1.905,1.331,0.869,N/A,N/A,N/A,N/A,N/A
batch_test_2637,0.01,-2.12,1.298,1.038,0.648,25.61,10.18,1.927,1.320,0.785,18.88,9.61,1.929,1.315,0.773,N/A,N/A,N/A,N/A,N/A
batch_test_2638,0.01,-2.12,1.175,1.027,0.712,21.73,6.98,1.822,1.240,0.807,16.59,6.50,1.813,1.235,0.800,N/A,N/A,N/A,N/A,N/A
batch_test_2639,0.02,-2.12,1.228,1.032,0.667,26.81,11.54,1.940,1.383,0.784,20.66,10.91,1.911,1.375,0.780,N/A,N/A,N/A,N/A,N/A
batch_test_2640,0.07,-2.07,1.265,1.032,0.626,14.84,4.78,1.851,1.229,0.767,12.29,4.82,1.789,1.205,0.751,N/A,N/A,N/A,N/A,N/A
batch_test_2641,0.00,-2.11,1.540,1.076,0.571,16.03,5.09,2.276,1.428,0.649,14.20,4.85,2.265,1.446,0.644,N/A,N/A,N/A,N/A,N/A
batch_test_2642,0.06,-2.09,1.244,1.024,0.588,22.13,8.71,1.915,1.306,0.738,17.54,8.14,1.915,1.287,0.724,N/A,N/A,N/A,N/A,N/A
batch_test_2643,-0.01,-2.13,1.357,1.059,0.419,20.20,10.60,2.034,1.515,0.578,15.31,9.66,1.971,1.524,0.569,N/A,N/A,N/A,N/A,N/A
batch_test_2644,-0.02,-2.14,1.275,1.033,0.684,23.21,9.39,1.982,1.225,0.840,19.25,8.91,1.906,1.208,0.831,N/A,N/A,N/A,N/A,N/A
batch_test_2645,-0.02,-2.15,1.319,1.029,0.700,20.75,8.04,1.921,1.255,0.828,15.25,7.42,1.926,1.250,0.818,N/A,N/A,N/A,N/A,N/A
batch_test_2646,0.02,-2.11,1.250,1.038,0.645,24.71,8.68,1.769,1.241,0.762,20.10,8.25,1.715,1.210,0.750,N/A,N/A,N/A,N/A,N/A
batch_test_2647,-0.06,-2.21,1.259,1.044,0.589,23.39,9.77,2.227,1.623,0.753,19.40,9.42,2.154,1.564,0.746,N/A,N/A,N/A,N/A,N/A
batch_test_2648,-0.02,-2.13,1.273,1.071,0.591,24.48,8.98,1.943,1.296,0.738,21.03,8.60,1.887,1.295,0.722,N/A,N/A,N/A,N/A,N/A
batch_test_2649,-0.05,-2.15,1.330,1.083,0.784,23.99,10.74,1.959,1.537,0.912,18.54,9.81,1.895,1.481,0.893,N/A,N/A,N/A,N/A,N/A
batch_test_2650,-0.01,-2.14,1.702,1.084,0.618,22.59,10.11,1.766,1.238,0.740,18.86,9.57,1.809,1.246,0.742,N/A,N/A,N/A,N/A,N/A
batch_test_2651,0.02,-2.13,1.131,1.026,0.605,20.77,9.99,1.738,1.282,0.766,15.87,9.22,1.676,1.247,0.739,N/A,N/A,N/A,N/A,N/A
batch_test_2652,-0.01,-2.13,1.174,1.019,0.492,24.34,7.84,1.736,1.195,0.613,22.48,7.49,1.716,1.169,0.603,N/A,N/A,N/A,N/A,N/A
batch_test_2653,0.02,-2.08,1.403,1.027,0.632,22.79,10.04,2.087,1.321,0.755,19.53,9.41,2.049,1.290,0.751,N/A,N/A,N/A,N/A,N/A
batch_test_2654,-0.02,-2.18,1.221,1.038,0.592,24.32,8.62,1.899,1.355,0.719,20.00,8.26,1.957,1.361,0.709,N/A,N/A,N/A,N/A,N/A
batch_test_2655,-0.00,-2.15,1.551,1.094,0.691,24.52,10.32,2.297,1.527,0.804,21.30,9.80,2.296,1.503,0.804,N/A,N/A,N/A,N/A,N/A
batch_test_2656,0.02,-2.13,1.471,1.128,0.680,26.93,11.75,1.972,1.504,0.791,21.27,11.18,2.005,1.535,0.793,N/A,N/A,N/A,N/A,N/A
batch_test_2657,0.03,-2.09,1.121,1.090,0.670,21.12,9.24,1.682,1.161,0.796,16.96,8.61,1.643,1.155,0.782,N/A,N/A,N/A,N/A,N/A
batch_test_2658,-0.01,-2.13,1.402,1.028,0.656,18.25,8.07,2.257,1.237,0.727,15.68,7.56,2.211,1.235,0.721,N/A,N/A,N/A,N/A,N/A
batch_test_2659,0.03,-2.12,1.374,1.051,0.716,24.19,8.68,2.035,1.371,0.837,18.19,8.40,2.005,1.395,0.833,N/A,N/A,N/A,N/A,N/A
batch_test_2660,0.03,-2.07,1.252,1.035,0.644,20.71,9.88,2.031,1.331,0.813,15.63,9.03,1.956,1.307,0.799,N/A,N/A,N/A,N/A,N/A
batch_test_2661,0.02,-2.08,1.250,1.037,0.716,23.01,8.63,2.072,1.389,0.834,18.65,8.29,2.008,1.383,0.834,N/A,N/A,N/A,N/A,N/A
batch_test_2662,0.02,-2.11,1.295,1.042,0.685,21.56,8.24,1.854,1.319,0.824,17.77,7.62,1.785,1.272,0.806,N/A,N/A,N/A,N/A,N/A
batch_test_2663,-0.01,-2.13,1.235,1.069,0.627,25.31,11.10,1.799,1.302,0.750,20.15,10.64,1.824,1.325,0.753,N/A,N/A,N/A,N/A,N/A
batch_test_2664,-0.02,-2.14,1.384,1.046,0.604,24.52,9.56,1.893,1.329,0.735,18.53,8.78,1.822,1.304,0.727,N/A,N/A,N/A,N/A,N/A
batch_test_2665,-0.02,-2.14,1.156,1.048,0.615,27.74,9.29,1.656,1.221,0.723,24.25,8.96,1.647,1.214,0.717,N/A,N/A,N/A,N/A,N/A
batch_test_2666,0.03,-2.11,1.159,1.022,0.606,22.02,8.78,1.641,1.196,0.758,16.53,7.98,1.535,1.147,0.734,N/A,N/A,N/A,N/A,N/A
batch_test_2667,0.02,-2.13,1.309,1.030,0.677,17.05,7.88,1.955,1.341,0.778,15.23,7.45,1.954,1.354,0.778,N/A,N/A,N/A,N/A,N/A
batch_test_2668,0.01,-2.12,1.293,1.045,0.636,25.99,12.23,1.844,1.191,0.740,23.26,11.86,1.871,1.208,0.732,N/A,N/A,N/A,N/A,N/A
batch_test_2669,-0.02,-2.16,1.305,1.047,0.705,18.15,7.63,2.066,1.306,0.839,13.75,6.85,2.043,1.317,0.830,N/A,N/A,N/A,N/A,N/A
batch_test_2670,0.01,-2.12,1.331,1.044,0.699,23.81,12.59,2.199,1.512,0.776,22.43,12.16,2.151,1.514,0.768,N/A,N/A,N/A,N/A,N/A
batch_test_2671,-0.02,-2.10,1.265,1.053,0.702,35.79,10.94,2.068,1.644,0.810,28.12,11.08,2.120,1.721,0.818,N/A,N/A,N/A,N/A,N/A
batch_test_2672,0.00,-2.12,1.199,1.040,0.648,34.98,12.66,1.684,1.261,0.721,29.50,12.67,1.749,1.295,0.731,N/A,N/A,N/A,N/A,N/A
batch_test_2673,0.00,-2.13,1.276,1.027,0.652,22.71,10.07,2.004,1.333,0.771,19.92,9.48,1.959,1.316,0.757,N/A,N/A,N/A,N/A,N/A
batch_test_2674,0.00,-2.12,1.373,1.060,0.687,25.33,9.18,2.206,1.567,0.821,19.30,8.71,2.213,1.541,0.815,N/A,N/A,N/A,N/A,N/A
batch_test_2675,-0.01,-2.17,1.266,1.031,0.576,22.50,8.19,1.829,1.239,0.729,16.13,7.61,1.874,1.249,0.721,N/A,N/A,N/A,N/A,N/A
batch_test_2676,-0.00,-2.13,1.288,1.032,0.798,27.61,10.16,2.112,1.362,0.870,27.25,9.91,2.068,1.350,0.862,N/A,N/A,N/A,N/A,N/A
batch_test_2677,-0.06,-2.18,1.713,1.069,0.635,20.94,10.36,2.126,1.490,0.745,16.83,9.69,2.162,1.510,0.744,N/A,N/A,N/A,N/A,N/A
batch_test_2678,-0.03,-2.15,1.298,1.097,0.434,24.21,11.80,1.934,1.295,0.614,19.33,11.05,1.889,1.331,0.597,N/A,N/A,N/A,N/A,N/A
batch_test_2679,-0.01,-2.14,1.479,1.040,0.709,24.16,8.89,1.999,1.306,0.838,18.70,8.28,1.943,1.289,0.813,N/A,N/A,N/A,N/A,N/A
batch_test_2680,0.02,-2.12,1.306,1.051,0.773,31.70,10.50,2.236,1.553,0.842,30.17,10.34,2.236,1.543,0.840,N/A,N/A,N/A,N/A,N/A
batch_test_2681,-0.03,-2.16,1.188,1.029,0.529,16.35,4.91,1.711,1.196,0.692,14.00,4.66,1.708,1.216,0.672,N/A,N/A,N/A,N/A,N/A
batch_test_2682,0.04,-2.11,1.320,1.031,0.789,21.63,10.08,1.998,1.410,0.868,16.19,9.13,1.950,1.350,0.866,N/A,N/A,N/A,N/A,N/A
batch_test_2683,0.03,-2.10,1.257,1.047,0.716,23.77,11.40,2.260,1.598,0.797,20.69,10.75,2.188,1.546,0.797,N/A,N/A,N/A,N/A,N/A
batch_test_2684,0.03,-2.13,1.499,1.060,0.637,22.31,8.77,2.159,1.438,0.797,17.07,8.23,2.167,1.475,0.780,N/A,N/A,N/A,N/A,N/A
batch_test_2685,0.01,-2.14,1.192,1.030,0.683,22.98,9.38,1.874,1.279,0.821,17.98,8.60,1.750,1.251,0.805,N/A,N/A,N/A,N/A,N/A
batch_test_2686,-0.01,-2.16,1.252,1.026,0.734,21.99,8.11,1.882,1.285,0.850,16.70,7.55,1.855,1.270,0.833,N/A,N/A,N/A,N/A,N/A
batch_test_2687,0.02,-2.11,1.261,1.057,0.640,24.48,10.44,1.825,1.269,0.767,19.84,9.99,1.730,1.247,0.751,N/A,N/A,N/A,N/A,N/A
batch_test_2688,0.02,-2.08,1.224,1.027,0.591,14.72,6.62,1.797,1.240,0.723,12.22,6.09,1.778,1.219,0.717,N/A,N/A,N/A,N/A,N/A
batch_test_2689,0.01,-2.12,1.174,1.032,0.572,16.83,8.42,1.485,1.101,0.646,14.52,7.88,1.537,1.110,0.647,N/A,N/A,N/A,N/A,N/A
batch_test_2690,-0.07,-2.18,1.255,1.057,0.759,25.11,8.67,1.996,1.429,0.865,18.70,8.06,1.944,1.386,0.858,N/A,N/A,N/A,N/A,N/A
batch_test_2691,0.01,-2.11,1.385,1.050,0.638,23.36,10.50,2.096,1.560,0.750,20.78,10.16,2.084,1.513,0.743,N/A,N/A,N/A,N/A,N/A
batch_test_2692,0.02,-2.12,1.148,1.025,0.781,25.93,10.90,1.732,1.212,0.847,25.56,10.61,1.706,1.207,0.846,N/A,N/A,N/A,N/A,N/A
batch_test_2693,0.03,-2.10,1.318,1.045,0.582,22.45,9.29,1.732,1.201,0.717,16.87,8.77,1.647,1.202,0.705,N/A,N/A,N/A,N/A,N/A
batch_test_2694,0.01,-2.14,1.296,1.032,0.655,22.23,8.18,1.917,1.228,0.772,17.93,7.67,1.904,1.257,0.766,N/A,N/A,N/A,N/A,N/A
batch_test_2695,-0.02,-2.15,1.375,1.047,0.658,23.75,8.55,2.064,1.387,0.784,19.18,8.11,2.011,1.366,0.775,N/A,N/A,N/A,N/A,N/A
batch_test_2696,0.03,-2.11,1.324,1.036,0.680,21.88,9.60,2.021,1.379,0.760,18.86,9.28,2.086,1.421,0.758,N/A,N/A,N/A,N/A,N/A
batch_test_2697,-0.02,-2.15,1.257,1.029,0.682,19.23,8.77,1.946,1.225,0.792,16.85,8.24,1.911,1.222,0.779,N/A,N/A,N/A,N/A,N/A
batch_test_2698,0.02,-2.12,1.380,1.069,0.631,20.84,8.50,1.911,1.314,0.750,17.40,8.30,1.877,1.308,0.746,N/A,N/A,N/A,N/A,N/A
batch_test_2699,-0.01,-2.16,1.163,1.027,0.650,23.63,9.32,1.792,1.262,0.772,18.54,8.69,1.752,1.284,0.767,N/A,N/A,N/A,N/A,N/A
batch_test_2700,-0.00,-2.12,1.197,1.028,0.599,21.57,8.38,1.838,1.208,0.702,16.70,7.79,1.780,1.209,0.696,N/A,N/A,N/A,N/A,N/A
batch_test_2701,0.01,-2.11,2.592,1.047,0.487,21.06,8.94,1.609,1.141,0.683,16.51,8.46,1.632,1.162,0.660,N/A,N/A,N/A,N/A,N/A
batch_test_2702,0.01,-2.14,1.226,1.026,0.671,18.83,6.16,1.445,1.093,0.773,15.11,6.13,1.466,1.096,0.768,N/A,N/A,N/A,N/A,N/A
batch_test_2703,-0.00,-2.13,1.368,1.053,0.667,23.67,9.96,2.126,1.401,0.782,18.18,9.39,2.059,1.385,0.778,N/A,N/A,N/A,N/A,N/A
batch_test_2704,0.01,-2.14,1.203,1.027,0.721,21.73,8.12,1.737,1.220,0.840,17.50,7.65,1.681,1.191,0.827,N/A,N/A,N/A,N/A,N/A
batch_test_2705,-0.01,-2.12,1.205,1.024,0.667,20.98,9.77,1.836,1.281,0.735,18.26,9.17,1.846,1.264,0.737,N/A,N/A,N/A,N/A,N/A
batch_test_2706,-0.03,-2.16,1.749,1.130,0.698,22.71,9.49,2.537,1.590,0.844,18.38,8.86,2.505,1.598,0.847,N/A,N/A,N/A,N/A,N/A
batch_test_2707,0.02,-2.11,1.256,1.033,0.602,21.11,9.31,2.039,1.426,0.761,16.63,8.70,2.031,1.403,0.750,N/A,N/A,N/A,N/A,N/A
batch_test_2708,-0.00,-2.14,1.213,1.046,0.622,23.31,10.47,1.689,1.176,0.730,18.41,10.05,1.751,1.190,0.727,N/A,N/A,N/A,N/A,N/A
batch_test_2709,-0.01,-2.12,1.401,1.051,0.683,19.46,7.59,1.788,1.261,0.777,17.42,7.20,1.824,1.270,0.773,N/A,N/A,N/A,N/A,N/A
batch_test_2710,0.01,-2.14,1.238,1.030,0.668,21.97,7.74,1.780,1.260,0.806,16.90,7.18,1.750,1.249,0.789,N/A,N/A,N/A,N/A,N/A
batch_test_2711,0.03,-2.08,1.339,1.046,0.678,20.99,9.73,2.038,1.461,0.755,15.69,8.78,2.015,1.452,0.743,N/A,N/A,N/A,N/A,N/A
batch_test_2712,-0.01,-2.14,1.244,1.023,0.648,22.35,8.45,1.926,1.264,0.748,17.43,7.84,1.891,1.246,0.748,N/A,N/A,N/A,N/A,N/A
batch_test_2713,-0.01,-2.11,1.309,1.025,0.730,24.37,10.34,1.836,1.106,0.804,21.32,10.03,1.864,1.103,0.798,N/A,N/A,N/A,N/A,N/A
batch_test_2714,0.01,-2.13,1.192,1.031,0.497,19.99,9.08,1.903,1.333,0.623,18.06,8.80,1.840,1.309,0.613,N/A,N/A,N/A,N/A,N/A
batch_test_2715,0.01,-2.11,1.249,1.036,0.582,22.03,10.16,1.886,1.290,0.734,17.52,9.58,1.879,1.332,0.725,N/A,N/A,N/A,N/A,N/A
batch_test_2716,0.02,-2.14,1.409,1.077,0.583,24.50,10.29,2.231,1.414,0.762,19.13,9.65,2.165,1.444,0.740,N/A,N/A,N/A,N/A,N/A
batch_test_2717,0.01,-2.11,1.113,1.023,0.630,22.92,8.92,1.634,1.160,0.746,17.52,8.29,1.608,1.150,0.747,N/A,N/A,N/A,N/A,N/A
batch_test_2718,0.06,-2.10,1.491,1.233,0.532,24.11,11.14,1.764,1.275,0.730,20.35,10.50,1.717,1.267,0.721,N/A,N/A,N/A,N/A,N/A
batch_test_2719,0.01,-2.10,1.208,1.041,0.668,23.65,9.04,1.774,1.319,0.760,19.05,8.64,1.821,1.337,0.763,N/A,N/A,N/A,N/A,N/A
batch_test_2720,0.03,-2.10,1.239,1.049,0.719,49.48,13.48,2.137,1.535,0.803,43.52,13.22,2.118,1.541,0.805,N/A,N/A,N/A,N/A,N/A
batch_test_2721,0.04,-2.09,1.177,1.027,0.679,26.40,11.69,1.656,1.166,0.800,20.30,10.83,1.597,1.168,0.781,N/A,N/A,N/A,N/A,N/A
batch_test_2722,0.04,-2.12,1.333,1.037,0.661,23.24,8.72,1.802,1.244,0.809,17.62,8.27,1.798,1.252,0.798,N/A,N/A,N/A,N/A,N/A
batch_test_2723,-0.02,-2.14,1.197,1.021,0.652,18.76,8.27,1.648,1.181,0.734,13.99,7.42,1.699,1.197,0.727,N/A,N/A,N/A,N/A,N/A
batch_test_2724,-0.01,-2.14,1.290,1.037,0.557,23.28,10.98,2.111,1.460,0.640,19.27,10.21,2.158,1.456,0.631,N/A,N/A,N/A,N/A,N/A
batch_test_2725,-0.02,-2.14,1.277,1.050,0.683,28.90,10.52,1.881,1.402,0.806,24.29,9.96,1.881,1.385,0.802,N/A,N/A,N/A,N/A,N/A
batch_test_2726,0.01,-2.14,1.262,1.045,0.667,24.52,9.55,1.922,1.139,0.777,19.16,8.77,1.837,1.135,0.760,N/A,N/A,N/A,N/A,N/A
batch_test_2727,0.02,-2.15,1.203,1.021,0.647,22.89,10.33,1.724,1.261,0.750,16.69,9.21,1.703,1.245,0.736,N/A,N/A,N/A,N/A,N/A
batch_test_2728,0.01,-2.13,1.303,1.050,0.721,19.96,7.56,1.932,1.334,0.835,15.66,7.17,1.863,1.272,0.819,N/A,N/A,N/A,N/A,N/A
batch_test_2729,-0.03,-2.14,1.230,1.021,0.512,22.02,8.91,1.675,1.128,0.646,15.49,8.34,1.746,1.148,0.628,N/A,N/A,N/A,N/A,N/A
batch_test_2730,-0.02,-2.14,1.184,1.043,0.567,22.08,9.44,1.618,1.231,0.714,17.09,8.76,1.597,1.215,0.707,N/A,N/A,N/A,N/A,N/A
batch_test_2731,0.01,-2.13,1.190,1.038,0.634,22.62,9.56,1.706,1.296,0.781,16.81,8.70,1.690,1.289,0.773,N/A,N/A,N/A,N/A,N/A
batch_test_2732,0.01,-2.11,1.321,1.043,0.647,43.14,11.39,2.127,1.277,0.739,41.55,11.19,2.095,1.270,0.735,N/A,N/A,N/A,N/A,N/A
batch_test_2733,-0.00,-2.14,1.230,1.030,0.490,19.61,9.13,1.740,1.230,0.608,15.78,8.52,1.715,1.238,0.604,N/A,N/A,N/A,N/A,N/A
batch_test_2734,-0.00,-2.12,1.253,1.038,0.606,21.12,8.65,1.572,1.139,0.752,17.63,8.00,1.516,1.112,0.735,N/A,N/A,N/A,N/A,N/A
batch_test_2735,0.02,-2.09,1.228,1.038,0.673,21.39,8.66,1.834,1.265,0.824,15.66,7.97,1.836,1.261,0.807,N/A,N/A,N/A,N/A,N/A
batch_test_2736,0.01,-2.12,1.429,1.033,0.637,17.04,4.64,2.013,1.199,0.719,13.04,4.67,2.031,1.238,0.709,N/A,N/A,N/A,N/A,N/A
batch_test_2737,-0.01,-2.13,1.170,1.041,0.626,28.22,13.18,1.767,1.248,0.717,29.22,13.51,1.801,1.254,0.719,N/A,N/A,N/A,N/A,N/A
batch_test_2738,0.00,-2.13,1.423,1.059,0.727,24.53,11.16,2.100,1.419,0.783,22.27,10.95,2.143,1.481,0.790,N/A,N/A,N/A,N/A,N/A
