Run_ID,Performance_Score,Raw_PESQ_NB,Raw_PESQ_WB,Raw_STOI,Raw_SINR,Raw_SIR
batch_test_7569,0.5974262529096386,1.885,1.261,0.765,8.25,21.33
batch_test_1910,0.597402746336202,1.938,1.444,0.791,9.35,26.71
batch_test_5557,0.5973966910825664,2.047,1.4,0.786,10.14,24.89
batch_test_987,0.5973896389960983,2.137,1.298,0.822,12.23,26.91
batch_test_9095,0.5973828510062742,1.783,1.405,0.753,9.23,20.11
batch_test_2158,0.5973539830814412,1.74,1.254,0.759,8.86,20.07
batch_test_9046,0.5973485268315579,2.238,1.244,0.858,8.14,22.73
batch_test_6091,0.5973447810839984,1.886,1.331,0.864,8.74,22.75
batch_test_2407,0.5973276160149146,2.048,1.336,0.798,11.28,23.06
batch_test_592,0.5973260553088185,1.681,1.235,0.8,7.84,22.32
batch_test_8862,0.5973158362805906,1.69,1.146,0.672,10.94,23.61
batch_test_5227,0.597303812273468,1.903,1.354,0.835,8.19,18.08
batch_test_6673,0.5972927185782964,2.049,1.386,0.798,8.7,19.52
batch_test_2509,0.5972781506898299,2.034,1.25,0.863,9.27,21.3
batch_test_3085,0.5972643671917577,1.446,1.114,0.717,10.63,23.67
batch_test_8648,0.5972643249550789,1.939,1.34,0.762,8.71,22.01
batch_test_3756,0.5972520944811103,1.945,1.259,0.832,7.28,20.77
batch_test_5707,0.5972496477033169,2.012,1.252,0.661,9.61,20.74
batch_test_2495,0.5972483056433516,1.968,1.317,0.783,12.03,28.11
batch_test_3847,0.597248037018498,1.929,1.293,0.759,8.41,22.89
batch_test_1188,0.5972446166092951,1.984,1.324,0.707,7.22,22.89
batch_test_8840,0.5972357450003496,1.889,1.328,0.817,8.93,23.1
batch_test_6426,0.5972338477965696,1.988,1.325,0.771,7.44,19.18
batch_test_3529,0.597232394488195,1.901,1.294,0.711,8.41,20.52
batch_test_4813,0.5972309324596375,1.803,1.267,0.816,8.82,23.01
batch_test_1315,0.5972244650947199,2.012,1.368,0.76,7.79,20.38
batch_test_4089,0.5971928913908853,2.118,1.489,0.612,11.17,24.76
batch_test_2622,0.5971773062372471,1.754,1.282,0.768,9.22,21.03
batch_test_6207,0.5971595396778988,2.272,1.451,0.762,9.57,24.13
batch_test_6734,0.5971552753031408,1.827,1.334,0.835,8.55,25.03
batch_test_484,0.597147378547487,2.274,1.464,0.87,10.16,22.06
batch_test_8733,0.5971448699094405,1.883,1.362,0.826,7.74,23.51
batch_test_2934,0.5971410481772775,1.798,1.174,0.662,9.55,19.76
batch_test_9828,0.5971355912144869,1.873,1.342,0.758,7.36,17.46
batch_test_8218,0.5971190973713617,1.81,1.268,0.75,9.15,22.41
batch_test_4127,0.597117509371523,1.785,1.277,0.811,8.87,22.6
batch_test_5457,0.597108642192165,1.763,1.261,0.811,7.63,19.51
batch_test_913,0.5970774532949112,1.878,1.297,0.739,9.28,18.86
batch_test_440,0.5970741126071921,1.85,1.386,0.759,10.47,21.8
batch_test_1418,0.5970692689828343,2.03,1.293,0.844,7.52,19.5
batch_test_2192,0.5970661016666813,1.874,1.32,0.814,7.54,19.9
batch_test_6355,0.5970639135335389,1.747,1.217,0.747,9.06,22.52
batch_test_7854,0.5970620232713435,1.926,1.289,0.741,10.35,21.36
batch_test_6481,0.5970609387198662,1.739,1.302,0.813,8.22,23.97
batch_test_6523,0.5970211757379934,1.955,1.429,0.848,9.86,21.38
batch_test_3713,0.5970206810698926,1.86,1.327,0.735,6.45,21.62
batch_test_3732,0.5970167139491908,2.057,1.411,0.691,9.28,21.81
batch_test_7814,0.5970135991626926,2.0,1.355,0.857,9.29,22.52
batch_test_1496,0.5970114995306086,1.667,1.223,0.701,11.35,25.26
batch_test_9610,0.5970029297945069,2.094,1.392,0.699,9.21,20.88
batch_test_1911,0.5969531589275278,2.009,1.473,0.865,8.43,32.49
batch_test_3437,0.5969370617509534,1.934,1.353,0.734,9.17,20.31
batch_test_401,0.5969358117210503,1.945,1.337,0.785,8.75,20.04
batch_test_3964,0.5969235222661459,2.073,1.549,0.857,8.74,21.87
batch_test_8493,0.5969230867146509,1.871,1.296,0.713,9.13,21.78
batch_test_8831,0.5969150846448655,1.954,1.36,0.695,9.93,23.1
batch_test_8513,0.5969033440339796,2.531,1.539,0.431,11.42,27.49
batch_test_8156,0.596889566097706,1.491,1.116,0.528,8.5,25.79
batch_test_4255,0.5968740531238108,1.868,1.29,0.857,8.59,23.46
batch_test_2830,0.5968691100481008,1.957,1.258,0.787,8.62,22.13
batch_test_3952,0.5968583614242293,1.622,1.159,0.715,9.69,25.54
batch_test_5185,0.5968514503846578,2.018,1.388,0.738,6.58,24.6
batch_test_2737,0.5968459078030192,1.767,1.248,0.717,13.18,28.22
batch_test_2609,0.5968335089544293,2.05,1.376,0.825,11.23,21.87
batch_test_9683,0.5968287026868191,2.14,1.519,0.813,10.59,33.99
batch_test_2237,0.596817568960887,1.662,1.21,0.819,8.82,20.6
batch_test_7208,0.5967986599780857,1.788,1.253,0.734,9.29,19.79
batch_test_5491,0.5967948341605769,1.984,1.268,0.706,8.87,22.35
batch_test_3843,0.59678820637251,1.846,1.266,0.819,9.12,24.91
batch_test_6833,0.5967731872221903,1.861,1.289,0.811,8.58,23.37
batch_test_139,0.5967648338294519,1.913,1.293,0.69,9.86,24.55
batch_test_799,0.5967631563880222,1.884,1.233,0.818,10.44,22.97
batch_test_6848,0.5967384534053751,2.032,1.314,0.664,9.47,21.48
batch_test_3947,0.596716138849363,1.82,1.275,0.761,6.83,21.02
batch_test_9788,0.5967072621389787,1.936,1.376,0.775,10.02,19.47
batch_test_8191,0.59669726519887,1.858,1.394,0.788,8.68,21.7
batch_test_194,0.5966930036297525,1.984,1.332,0.804,12.34,24.28
batch_test_9377,0.5966608067569287,2.168,1.504,0.868,10.53,51.96
batch_test_3368,0.5966583097255426,1.998,1.355,0.846,8.05,22.95
batch_test_4836,0.5966581539603991,2.026,1.486,0.679,10.75,23.84
batch_test_2590,0.5966303983348172,1.832,1.319,0.756,7.84,23.42
batch_test_3065,0.5966295771255953,1.968,1.379,0.735,10.88,24.7
batch_test_2954,0.5966203975865648,1.776,1.219,0.756,8.9,22.88
batch_test_7851,0.5965929584272855,1.927,1.308,0.791,8.7,21.42
batch_test_9538,0.5965770312153079,1.753,1.291,0.77,9.25,22.31
batch_test_9882,0.5965498799602041,1.929,1.212,0.778,7.65,18.82
batch_test_7972,0.5965493893887666,2.377,1.56,0.847,11.71,23.75
batch_test_2614,0.5965340900828535,2.004,1.245,0.772,9.82,24.5
batch_test_9743,0.5965272695647734,1.833,1.247,0.742,7.52,18.09
batch_test_9199,0.5965264488124881,1.694,1.217,0.742,8.88,22.52
batch_test_1362,0.5965199297840547,1.709,1.228,0.756,7.29,19.61
batch_test_4069,0.5965196350232387,2.05,1.301,0.723,10.77,25.97
batch_test_3992,0.5965191836950126,1.85,1.204,0.739,9.87,19.39
batch_test_3727,0.5965151336066132,1.955,1.362,0.703,8.08,21.4
batch_test_8684,0.5965065852137716,1.776,1.282,0.861,7.97,19.98
batch_test_2835,0.5964955159694977,1.956,1.347,0.778,8.14,18.96
batch_test_7272,0.5964836326483157,1.945,1.238,0.811,10.0,21.47
batch_test_6115,0.5964681492881864,2.001,1.418,0.83,9.96,21.82
batch_test_9464,0.5964626197995819,1.971,1.343,0.683,8.63,23.5
batch_test_5672,0.5964528809906605,1.688,1.155,0.799,9.41,20.75
batch_test_6891,0.5964438974755929,2.032,1.277,0.841,11.37,25.22
batch_test_4762,0.5964399236910611,1.976,1.382,0.841,12.57,28.42
batch_test_5326,0.5964371550183533,1.981,1.162,0.803,7.34,19.16
batch_test_3272,0.5964091375283503,1.69,1.27,0.651,10.62,23.37
batch_test_865,0.5964047139940469,2.045,1.308,0.728,7.55,19.68
batch_test_4787,0.5964023823221708,2.004,1.262,0.763,7.97,20.03
batch_test_8990,0.5963860286831368,1.953,1.285,0.775,9.65,20.59
batch_test_8168,0.5963834640213733,1.982,1.413,0.876,7.6,19.95
batch_test_4499,0.5963797942081197,1.944,1.376,0.816,9.26,23.31
batch_test_3245,0.5963663042603748,1.913,1.21,0.608,8.8,19.63
batch_test_1204,0.5963547374138176,1.725,1.206,0.752,9.29,22.09
batch_test_181,0.5963378872455689,1.607,1.156,0.644,9.42,25.38
batch_test_4219,0.5962863232515847,1.446,1.106,0.712,10.24,22.86
batch_test_7027,0.5962680486948473,2.179,1.395,0.639,9.37,24.69
batch_test_4378,0.5962544304590212,1.963,1.286,0.834,8.56,18.24
batch_test_8231,0.596214758237177,2.079,1.45,0.788,10.24,25.64
batch_test_950,0.5962118754794828,2.037,1.347,0.852,8.79,21.14
batch_test_3989,0.5961959257973396,1.92,1.275,0.666,9.42,22.38
batch_test_3313,0.5961842954523106,2.07,1.375,0.822,8.95,23.41
batch_test_5174,0.5961832625437425,2.05,1.517,0.84,11.28,29.88
batch_test_5549,0.5961726379018041,2.069,1.44,0.75,9.04,26.77
batch_test_6242,0.5961638249097057,1.913,1.273,0.766,8.41,19.95
batch_test_7721,0.5961606478604223,1.801,1.294,0.751,7.19,20.77
batch_test_1239,0.5961580832545335,1.901,1.412,0.795,10.13,24.82
batch_test_6125,0.5961533349139828,1.865,1.212,0.811,7.86,21.0
batch_test_2383,0.5961491620952913,2.065,1.42,0.817,8.16,23.18
batch_test_9981,0.5961489640870562,1.669,1.16,0.757,8.93,22.03
batch_test_4466,0.5961488423290027,1.81,1.185,0.757,4.89,12.92
batch_test_8311,0.596123777889,2.135,1.249,0.757,9.69,20.27
batch_test_5656,0.5960828883412057,1.932,1.281,0.753,8.64,24.47
batch_test_6534,0.5960741066851305,2.098,1.349,0.89,9.71,22.63
batch_test_3784,0.5960739806287785,1.84,1.035,0.625,9.4,23.28
batch_test_1491,0.5960655134313084,1.977,1.315,0.726,8.51,19.55
batch_test_8599,0.5960600455334756,1.855,1.281,0.802,9.99,22.71
batch_test_4650,0.5960483840053136,2.185,1.405,0.763,7.72,18.94
batch_test_9527,0.5960424040628112,2.027,1.455,0.851,8.93,20.15
batch_test_284,0.5960366536782585,1.957,1.22,0.844,8.99,20.32
batch_test_4750,0.5960346089999647,1.659,1.197,0.736,10.03,24.01
batch_test_1539,0.5959751575448832,1.944,1.266,0.764,8.15,20.73
batch_test_3567,0.5959533846655355,1.986,1.348,0.851,7.46,22.31
batch_test_9637,0.595940037593942,1.938,1.322,0.671,9.21,21.81
batch_test_7635,0.5958961776708965,1.854,1.206,0.725,7.03,21.1
batch_test_3510,0.5958737519791314,1.948,1.315,0.803,8.54,22.77
batch_test_6528,0.5958661855855052,1.457,1.175,0.7,9.76,23.57
batch_test_9195,0.5958540205089418,1.665,1.241,0.791,10.24,22.49
batch_test_4592,0.5958517206138224,1.829,1.236,0.785,9.46,21.74
batch_test_7625,0.5958302855841581,1.855,1.282,0.775,9.46,20.78
batch_test_8794,0.5958226589662267,1.986,1.427,0.794,8.29,23.47
batch_test_9179,0.5958198114431328,2.081,1.347,0.752,7.17,16.59
batch_test_5408,0.5957966622262219,1.905,1.289,0.799,8.95,21.96
batch_test_8760,0.5957838112830283,2.013,1.468,0.804,8.26,25.14
batch_test_3934,0.5957780246375256,1.728,1.249,0.747,10.64,23.69
batch_test_682,0.5957701182444469,1.938,1.264,0.844,9.13,21.27
batch_test_5665,0.5957610437658752,2.112,1.491,0.852,11.05,38.04
batch_test_3575,0.5957554337558082,2.029,1.363,0.863,9.79,22.22
batch_test_236,0.5957456041452343,1.871,1.319,0.849,9.01,21.22
batch_test_7140,0.5957388153708704,1.695,1.21,0.673,11.43,28.54
batch_test_4542,0.5957243942072874,2.042,1.217,0.689,7.04,16.76
batch_test_1739,0.5957221096700298,2.223,1.472,0.801,9.77,21.32
batch_test_2126,0.5957068393731823,1.991,1.338,0.789,8.08,20.21
batch_test_9016,0.5956978868041614,1.931,1.252,0.831,7.86,15.98
batch_test_7766,0.5956976261286989,1.694,1.159,0.766,7.87,19.51
batch_test_1927,0.5956902897299592,1.846,1.3,0.776,7.03,17.04
batch_test_9969,0.5956840507224062,2.048,1.218,0.828,10.27,21.34
batch_test_9414,0.5956772809809318,2.034,1.404,0.843,9.49,34.18
batch_test_3760,0.5956700907173786,2.273,1.386,0.73,10.31,17.56
batch_test_2107,0.5956606291079513,1.805,1.268,0.809,9.12,23.1
batch_test_1664,0.5956499193558943,1.793,1.278,0.834,9.42,23.77
batch_test_6419,0.5956483536246567,1.996,1.32,0.695,7.08,21.33
batch_test_8126,0.5956321718953774,1.958,1.308,0.751,7.05,17.73
batch_test_8666,0.5956311986722739,2.09,1.298,0.775,7.82,16.12
batch_test_8511,0.5956100291258292,1.889,1.307,0.748,5.1,23.12
batch_test_7402,0.5956012583407686,1.824,1.041,0.789,9.02,22.82
batch_test_034,0.5955892800992836,2.126,1.344,0.743,8.77,18.86
batch_test_2884,0.5955886638946616,2.267,1.387,0.682,10.8,21.42
batch_test_8623,0.595584217796952,1.762,1.277,0.803,7.97,22.27
batch_test_8746,0.5955810115553025,2.013,1.345,0.845,7.33,21.23
batch_test_6034,0.5955656309343572,1.805,1.315,0.847,8.38,22.39
batch_test_5921,0.5955530547450472,1.917,1.382,0.839,11.52,27.62
batch_test_8903,0.5955528581089797,1.82,1.224,0.769,7.73,17.09
batch_test_4888,0.5955495938188177,1.907,1.342,0.84,9.48,21.92
batch_test_5264,0.5955352847836747,1.952,1.373,0.873,9.3,25.75
batch_test_5301,0.5955343040803509,1.898,1.338,0.822,8.4,21.85
batch_test_3366,0.5955319593446307,2.094,1.325,0.728,8.47,20.73
batch_test_9281,0.5955239515727541,2.094,1.372,0.755,7.34,19.54
batch_test_4786,0.5955095395671948,1.474,1.129,0.682,9.09,19.99
batch_test_4988,0.595506303363427,1.976,1.317,0.78,8.41,18.3
batch_test_4749,0.5955056525258008,1.964,1.408,0.793,9.4,21.44
batch_test_2374,0.5955014518243578,1.61,1.148,0.818,9.61,22.14
batch_test_4242,0.5954788380943468,2.171,1.388,0.747,8.16,23.57
batch_test_7756,0.5954686453860327,1.907,1.278,0.775,7.86,19.22
batch_test_7778,0.5954643352003531,1.522,1.142,0.654,10.37,20.6
batch_test_3335,0.595462846616724,1.867,1.264,0.804,10.34,25.45
batch_test_5122,0.5954439005166755,2.165,1.268,0.651,9.76,19.48
batch_test_3186,0.5954338785393506,1.903,1.208,0.683,7.88,21.77
batch_test_4270,0.5953853489759416,1.997,1.343,0.773,9.6,24.33
batch_test_4442,0.5953824178872933,2.041,1.294,0.692,10.63,24.59
batch_test_7905,0.5953814809444471,1.839,1.328,0.807,9.89,23.91
batch_test_377,0.5953660417234625,2.31,1.423,0.804,10.52,23.43
batch_test_5234,0.5953660006497609,1.932,1.341,0.848,8.62,22.14
batch_test_2989,0.5953633973347028,1.808,1.284,0.799,7.9,20.37
batch_test_8380,0.5953370339351679,1.723,1.216,0.712,9.26,20.5
batch_test_6474,0.5953266662527817,1.871,1.312,0.811,9.95,23.28
batch_test_8407,0.5953102537720131,2.188,1.326,0.797,8.81,19.28
batch_test_2517,0.5953066476737059,1.962,1.316,0.68,9.83,22.24
batch_test_3821,0.5952976991711237,1.724,1.203,0.689,9.92,20.22
batch_test_1721,0.595291262096737,2.293,1.498,0.853,11.92,24.4
batch_test_4296,0.5952884753508914,1.95,1.327,0.741,10.31,23.91
batch_test_7035,0.5952759461029443,1.926,1.232,0.711,8.42,20.21
batch_test_3944,0.5952734118905861,1.79,1.271,0.745,9.9,22.87
batch_test_5368,0.5952634941936435,1.857,1.306,0.872,7.51,21.74
batch_test_8304,0.5952631127609802,2.056,1.271,0.686,10.18,23.03
batch_test_1713,0.5952372322304549,1.953,1.346,0.756,7.07,18.11
batch_test_7042,0.5952274822807392,1.824,1.36,0.755,8.62,23.82
batch_test_8863,0.5952160583234013,2.024,1.41,0.883,7.99,22.2
batch_test_6406,0.5951978846358743,2.053,1.471,0.816,8.21,20.71
batch_test_8244,0.5951953685020646,1.636,1.174,0.758,9.81,20.52
batch_test_2600,0.5951854378982105,1.929,1.365,0.814,8.85,21.89
batch_test_8451,0.5951811088620514,2.255,1.479,0.9,9.86,20.39
batch_test_7865,0.5951800867438397,1.826,1.31,0.757,10.04,21.22
batch_test_2148,0.595173469410639,1.91,1.298,0.781,9.71,22.45
batch_test_1526,0.5951459499478956,1.663,1.209,0.739,8.97,19.83
batch_test_1336,0.5951430794689389,1.872,1.245,0.791,9.35,21.95
batch_test_9804,0.5951331530144964,1.971,1.386,0.806,8.87,25.31
batch_test_6080,0.5951161087614667,1.993,1.316,0.794,11.21,23.32
batch_test_9274,0.5951090225392374,1.908,1.29,0.752,10.04,21.56
batch_test_4079,0.595067720016916,1.691,1.156,0.594,8.95,24.84
batch_test_9160,0.5950566277733095,1.73,1.243,0.781,8.48,18.53
batch_test_2769,0.5950560610346428,2.104,1.088,0.784,8.61,20.95
batch_test_8298,0.5950333832541269,2.146,1.505,0.838,10.59,23.02
batch_test_5423,0.5950293217898317,1.941,1.318,0.783,7.91,23.19
batch_test_5741,0.5950098274920308,1.996,1.376,0.775,8.25,21.8
batch_test_6938,0.5950045409427701,1.842,1.265,0.695,8.25,21.93
batch_test_5952,0.594998097852745,1.747,1.302,0.786,9.55,21.27
batch_test_2393,0.5949819406847021,1.87,1.285,0.764,8.78,23.31
batch_test_6438,0.5949758521754445,1.973,1.377,0.639,7.78,19.34
batch_test_9101,0.5949656799170118,1.85,1.286,0.709,8.04,20.5
batch_test_1918,0.5949644484080566,1.822,1.314,0.85,9.82,25.13
batch_test_958,0.5949569519677184,1.972,1.377,0.852,10.96,34.54
batch_test_8066,0.5949208079302934,1.922,1.292,0.799,6.19,20.86
batch_test_631,0.5949199390701865,1.621,1.223,0.723,10.76,25.07
batch_test_6735,0.5949125784861121,2.157,1.405,0.828,10.76,22.03
batch_test_081,0.5949053184841419,2.1,1.241,0.784,9.07,21.88
batch_test_2834,0.5948915851919783,2.123,1.339,0.73,8.32,18.0
batch_test_8896,0.5948909039840466,2.287,1.44,0.802,9.34,21.63
batch_test_9064,0.5948689634859977,1.764,1.277,0.678,12.88,25.62
batch_test_1667,0.594854821975133,1.965,1.374,0.799,11.39,21.61
batch_test_1444,0.5948521052189512,1.896,1.266,0.812,8.83,21.97
batch_test_1670,0.5948378998146023,1.779,1.26,0.83,8.5,25.34
batch_test_8889,0.5948329332256314,1.967,1.156,0.575,9.02,19.26
batch_test_866,0.5948298412827936,1.527,1.113,0.698,9.12,26.68
batch_test_4419,0.5948185251088102,1.745,1.265,0.725,10.27,22.77
batch_test_3619,0.5948185120029309,2.004,1.426,0.881,9.25,22.43
batch_test_9416,0.5947903918720429,2.018,1.364,0.683,8.57,18.37
batch_test_2935,0.5947244770519995,1.927,1.341,0.801,8.51,22.0
batch_test_8346,0.5947177647821827,1.701,1.194,0.808,8.56,20.63
batch_test_2645,0.5947006825970056,1.921,1.255,0.828,8.04,20.75
batch_test_4323,0.5946892057002179,1.802,1.319,0.739,9.39,24.38
batch_test_4368,0.5946796784981533,1.974,1.354,0.805,8.22,20.93
batch_test_155,0.5946659256291787,1.862,1.272,0.856,7.32,21.66
batch_test_3184,0.5946594960303558,1.774,1.251,0.825,8.59,21.01
batch_test_2304,0.5946530748350664,2.006,1.219,0.796,9.95,21.97
batch_test_3694,0.5946310485940235,1.837,1.32,0.733,9.98,23.0
batch_test_6841,0.5946306991384377,1.838,1.208,0.746,10.37,22.91
batch_test_3224,0.5946304791020295,1.759,1.176,0.596,10.38,23.85
batch_test_2115,0.5946289868907432,2.109,1.425,0.862,7.7,23.06
batch_test_9096,0.5946203465739865,1.699,1.081,0.757,9.28,21.84
batch_test_9280,0.59459445397721,1.891,1.28,0.712,8.92,20.32
batch_test_415,0.5945941494093031,2.042,1.304,0.71,9.39,22.67
batch_test_005,0.5945917070094939,2.08,1.386,0.812,11.62,23.72
batch_test_4281,0.5945821558071152,2.156,1.39,0.66,8.99,20.39
batch_test_3957,0.5945788131189627,1.852,1.225,0.733,8.55,18.09
batch_test_079,0.5945739321131006,1.727,1.293,0.74,10.89,25.39
batch_test_6836,0.5945464418694172,1.918,1.26,0.805,8.7,20.72
batch_test_9785,0.594535816788096,2.145,1.465,0.842,8.11,27.17
batch_test_9491,0.5945290089936603,2.247,1.36,0.834,8.17,20.34
batch_test_8474,0.5945165153888713,1.743,1.193,0.732,10.43,22.77
batch_test_3945,0.5945118618432542,1.628,1.244,0.738,10.56,24.38
batch_test_8807,0.594508307434198,1.887,1.365,0.748,10.21,21.14
batch_test_4154,0.594501891629485,2.014,1.315,0.782,8.41,21.86
batch_test_9572,0.5944755616726565,1.868,1.275,0.816,7.76,20.93
batch_test_961,0.5944746265963226,1.466,1.118,0.63,10.55,25.58
batch_test_1151,0.594474392006385,1.801,1.192,0.806,10.08,24.32
batch_test_5849,0.5944687117039364,2.021,1.294,0.877,8.08,21.07
batch_test_2321,0.5944575020569581,2.189,1.434,0.807,9.77,23.72
batch_test_3158,0.5944555331267085,1.911,1.265,0.832,8.64,20.77
batch_test_7743,0.5944347452952076,1.91,1.322,0.865,9.0,21.65
batch_test_3994,0.5944156619750606,2.149,1.499,0.803,8.36,22.79
batch_test_8410,0.5944153023324722,1.824,1.19,0.776,8.6,20.28
batch_test_1083,0.594385884712141,1.978,1.156,0.713,8.57,19.62
batch_test_8424,0.5943674286913941,1.995,1.401,0.821,8.09,20.72
batch_test_4041,0.5943530507523592,1.859,1.276,0.83,8.62,22.6
batch_test_1501,0.5943497940725316,1.925,1.274,0.689,12.34,38.05
batch_test_6230,0.5943176319357646,1.792,1.24,0.771,9.17,22.09
batch_test_732,0.5943047645612063,1.838,1.3,0.811,9.8,25.4
batch_test_3422,0.5942989707121952,2.299,1.414,0.858,11.68,22.07
batch_test_5860,0.5942985707642501,1.617,1.212,0.728,11.06,23.04
batch_test_7997,0.5942914793467312,2.076,1.388,0.791,11.09,20.44
batch_test_772,0.5942781529957688,1.967,1.379,0.758,10.16,25.39
batch_test_4361,0.5942647895565545,1.758,1.278,0.782,10.02,20.93
batch_test_2592,0.5942613761789926,1.847,1.307,0.771,9.05,22.17
batch_test_9982,0.5942594178871533,1.914,1.311,0.784,8.02,17.76
batch_test_2861,0.5942554172670778,1.959,1.247,0.783,11.38,28.35
batch_test_1208,0.5942389752383015,2.038,1.39,0.829,8.33,19.24
batch_test_9597,0.5942304795391546,1.795,1.242,0.792,10.04,23.94
batch_test_5035,0.5942141593259215,1.593,1.156,0.79,7.94,21.96
batch_test_9045,0.5941872047258453,1.913,1.31,0.71,9.14,19.64
batch_test_624,0.5941847289005743,1.937,1.377,0.758,9.97,19.96
batch_test_1220,0.5941803377164293,2.144,1.375,0.873,8.16,18.17
batch_test_2065,0.5941793541838388,1.702,1.162,0.606,10.05,24.21
batch_test_6505,0.5941295321989313,1.726,1.258,0.855,8.19,20.3
batch_test_6416,0.5940882591783871,1.845,1.267,0.788,10.87,23.68
batch_test_7080,0.5940799100321377,2.034,1.365,0.636,8.02,17.38
batch_test_1736,0.5940635678659371,2.037,1.34,0.684,9.33,22.16
batch_test_9422,0.5940577368670914,1.795,1.34,0.75,9.37,21.84
batch_test_4282,0.5940539133403192,1.955,1.324,0.747,5.0,20.69
batch_test_1128,0.5940257618036555,1.722,1.224,0.721,10.12,25.96
batch_test_6695,0.5940214813351831,2.072,1.475,0.752,6.86,26.26
batch_test_8406,0.5940031711268656,1.98,1.371,0.807,8.92,20.42
batch_test_8698,0.5939990779634222,1.845,1.272,0.771,8.69,19.59
batch_test_9183,0.5939974626983834,1.933,1.276,0.722,9.58,22.47
batch_test_7712,0.5939812704235292,1.875,1.241,0.833,8.68,21.61
batch_test_7116,0.5939747263848205,1.958,1.39,0.836,9.08,20.49
batch_test_9276,0.5939551553674361,2.027,1.422,0.831,7.67,19.92
batch_test_3463,0.5939106916174713,2.2,1.323,0.85,11.23,30.72
batch_test_8171,0.5939095472988799,1.673,1.19,0.605,7.65,23.88
batch_test_621,0.5938994781148826,1.948,1.331,0.828,7.7,20.6
batch_test_4829,0.5938978249546356,2.138,1.323,0.877,12.02,35.95
batch_test_9090,0.5938970292467173,1.911,1.33,0.685,5.55,18.03
batch_test_5072,0.5938816644489846,1.75,1.211,0.752,9.74,20.41
batch_test_743,0.5938576027282109,1.794,1.287,0.716,9.73,20.5
batch_test_1225,0.5938534283602364,1.948,1.359,0.865,9.04,21.58
batch_test_9234,0.5938412895588654,1.594,1.144,0.783,9.78,21.07
batch_test_4043,0.5938371287591196,1.829,1.185,0.796,8.21,22.11
batch_test_3192,0.5938297655941642,1.834,1.204,0.803,9.63,22.71
batch_test_2547,0.5938054907084882,2.064,1.407,0.785,7.93,22.87
batch_test_304,0.5938044781823184,1.789,1.292,0.729,8.68,21.78
batch_test_3346,0.5938039599182051,1.918,1.316,0.786,4.52,10.68
batch_test_912,0.5937870257629474,1.999,1.327,0.801,9.75,23.31
batch_test_2925,0.5937779888153959,1.592,1.136,0.683,10.48,23.27
batch_test_8660,0.5937688484089643,1.608,1.19,0.758,9.57,21.06
batch_test_9213,0.5937617537914922,2.073,1.378,0.704,10.31,24.83
batch_test_9624,0.5937573394163947,2.1,1.343,0.751,10.91,22.19
batch_test_6659,0.5937305775753335,1.733,1.215,0.733,10.03,22.09
batch_test_9340,0.5937261992085873,1.973,1.242,0.833,9.14,22.62
batch_test_4026,0.5936994671001165,2.088,1.196,0.72,9.02,23.53
batch_test_7649,0.5936854083824316,1.789,1.227,0.707,10.52,22.91
batch_test_5529,0.5936706944855533,2.069,1.296,0.848,7.57,17.6
batch_test_4515,0.5936622598083862,1.977,1.335,0.822,12.27,26.51
batch_test_1762,0.5936609730705366,2.128,1.437,0.826,10.72,23.03
batch_test_7202,0.5936577691581234,1.927,1.398,0.661,11.36,25.13
batch_test_3504,0.5936517419963236,1.858,1.253,0.83,7.97,18.84
batch_test_608,0.5936472654698535,2.251,1.515,0.623,9.73,21.68
batch_test_2440,0.5936471334845014,2.211,1.403,0.892,10.41,22.73
batch_test_6829,0.5936070169782616,1.721,1.239,0.723,9.69,21.82
batch_test_5061,0.5935991088186596,2.211,1.447,0.886,8.87,21.31
batch_test_4047,0.5935734337169385,1.783,1.197,0.75,8.65,20.11
batch_test_3687,0.5935558718937949,2.085,1.511,0.845,10.75,23.01
batch_test_6806,0.5935510667346238,1.858,1.279,0.71,7.93,20.18
batch_test_4686,0.5935404560079068,1.965,1.378,0.804,8.48,20.55
batch_test_8364,0.5935249029920416,2.107,1.377,0.773,9.28,21.24
batch_test_3464,0.5935190678486822,1.806,1.234,0.733,7.14,17.52
batch_test_4614,0.5935147382980399,1.771,1.319,0.89,9.91,26.7
batch_test_3645,0.5935119799158688,1.927,1.322,0.728,9.07,24.31
batch_test_9963,0.5935072837158548,2.128,1.447,0.662,9.29,22.87
batch_test_869,0.5935026388408702,2.013,1.267,0.76,8.13,21.16
batch_test_9214,0.5934915181934539,2.158,1.504,0.852,9.5,25.08
batch_test_3738,0.5934768069624822,2.04,1.405,0.82,11.79,48.96
batch_test_7987,0.5934758749815252,1.868,1.203,0.739,8.4,18.98
batch_test_4755,0.5934699093941459,1.904,1.265,0.763,10.34,21.15
batch_test_5501,0.5934630867745643,1.848,1.269,0.732,8.07,18.94
batch_test_2200,0.59345041996051,2.058,1.281,0.777,7.77,18.19
batch_test_6650,0.5934457611515275,1.754,1.257,0.762,8.97,21.59
batch_test_8186,0.5934334533495149,1.864,1.24,0.705,9.94,21.98
batch_test_3998,0.5934267378902484,2.25,1.464,0.879,9.92,25.71
batch_test_2319,0.5934216390089089,1.802,1.25,0.818,8.43,22.49
batch_test_2805,0.5934175159005143,1.665,1.194,0.839,11.06,24.04
batch_test_5914,0.5934162975921788,1.62,1.161,0.744,11.54,24.04
