Run_ID,Performance_Score,Gauss_PESQ_NB,Gauss_PESQ_WB,Gauss_STOI,Gauss_SINR,Gauss_SIR
batch_test_8065,0.5850382824066388,2.3,1.513,0.876,7.61,16.17
batch_test_1288,0.5850251357417638,1.85,1.289,0.828,7.73,15.45
batch_test_3163,0.5850232762811325,1.563,1.235,0.752,11.43,22.29
batch_test_2588,0.5849982770421522,1.863,1.28,0.739,8.21,17.72
batch_test_6854,0.5849902515770323,1.945,1.4,0.772,9.33,25.16
batch_test_7565,0.584989763915455,1.845,1.298,0.752,9.86,20.51
batch_test_6448,0.5849892489521901,1.74,1.231,0.749,8.1,15.49
batch_test_1899,0.5849713186963758,2.32,1.382,0.79,7.57,17.68
batch_test_5697,0.584967335652351,1.757,1.234,0.766,9.61,17.93
batch_test_9850,0.5849626039338646,1.857,1.241,0.815,8.02,16.42
batch_test_9603,0.5849623023040398,1.806,1.204,0.686,10.19,18.36
batch_test_7235,0.5849456609901165,1.634,1.152,0.744,8.52,18.02
batch_test_2520,0.5849280992137645,1.689,1.197,0.773,8.27,17.01
batch_test_7814,0.5849185630297936,1.902,1.343,0.853,8.66,18.15
batch_test_9108,0.5849149915991081,1.91,1.373,0.811,7.74,17.71
batch_test_9555,0.5848798261012379,1.984,1.3,0.814,7.37,16.92
batch_test_2971,0.5848733819253354,1.62,1.212,0.736,11.23,22.38
batch_test_8199,0.5848724465253147,1.948,1.353,0.81,8.96,18.6
batch_test_7267,0.5848581544140784,2.127,1.402,0.77,7.6,15.59
batch_test_1741,0.5848573507968788,1.594,1.156,0.702,9.26,16.34
batch_test_3292,0.5848566461546608,1.983,1.419,0.815,7.04,20.08
batch_test_7789,0.5848493952450826,1.752,1.302,0.81,8.52,17.21
batch_test_2348,0.5848331163275547,2.085,1.436,0.771,10.05,29.6
batch_test_236,0.5848285430987508,1.839,1.307,0.84,8.38,16.26
batch_test_7379,0.5848169100589866,1.698,1.194,0.728,7.02,17.08
batch_test_772,0.5848165603481384,1.943,1.401,0.751,9.75,21.78
batch_test_1760,0.5848031611977967,1.893,1.328,0.72,9.26,16.56
batch_test_7213,0.5848017212991208,1.8,1.265,0.771,7.87,16.1
batch_test_3663,0.5847967515783915,2.138,1.392,0.735,10.39,20.4
batch_test_5549,0.584791056914044,1.999,1.399,0.751,8.56,21.28
batch_test_6678,0.5847819060079635,1.622,1.258,0.688,7.43,12.21
batch_test_5511,0.5847740750869306,1.491,1.144,0.762,8.32,16.74
batch_test_1603,0.5847661265429634,2.033,1.336,0.822,9.05,19.16
batch_test_5681,0.5847621479106472,2.479,1.743,0.904,9.81,19.13
batch_test_7163,0.5847605152551919,1.535,1.152,0.771,8.29,17.38
batch_test_1428,0.5847246734395919,1.77,1.299,0.819,7.66,15.83
batch_test_8070,0.5847151667839018,1.711,1.113,0.595,9.49,18.34
batch_test_1411,0.5847117253798381,1.892,1.317,0.752,7.27,17.43
batch_test_301,0.5846927310670845,1.91,1.304,0.854,8.29,16.24
batch_test_5501,0.5846927252573924,1.816,1.267,0.722,7.51,14.37
batch_test_7801,0.5846897274600378,2.1,1.426,0.831,8.53,16.6
batch_test_8009,0.5846894934566125,1.692,1.172,0.758,8.93,17.12
batch_test_1267,0.584686690038377,1.953,1.252,0.753,10.73,23.33
batch_test_2471,0.5846785745442394,1.912,1.298,0.771,8.71,17.18
batch_test_8989,0.5846712704566065,1.662,1.177,0.783,8.59,16.78
batch_test_8368,0.5846653561297144,1.862,1.174,0.682,7.66,16.83
batch_test_4572,0.5846520732099787,1.891,1.329,0.767,9.97,17.84
batch_test_7293,0.5846204843369212,2.134,1.573,0.835,9.58,23.15
batch_test_7835,0.5845881637716515,1.753,1.214,0.733,10.26,19.11
batch_test_5532,0.5845749105904129,1.893,1.282,0.826,8.48,20.82
batch_test_3791,0.584527630687313,1.775,1.203,0.705,8.57,17.28
batch_test_7700,0.5845226869862366,1.826,1.259,0.764,6.96,16.94
batch_test_6993,0.584521054806831,1.74,1.152,0.782,9.64,17.29
batch_test_8415,0.5845120923570571,2.044,1.281,0.78,7.97,16.19
batch_test_362,0.5845066540855552,2.162,1.351,0.818,7.74,17.15
batch_test_1006,0.5845019347207949,2.026,1.323,0.892,8.78,15.95
batch_test_5167,0.5844998814438201,1.88,1.25,0.742,7.79,14.97
batch_test_8268,0.5844976565645846,1.662,1.181,0.742,9.0,16.51
batch_test_775,0.5844876090541801,1.822,1.268,0.748,7.31,14.73
batch_test_732,0.5844828750911901,1.815,1.266,0.805,9.32,21.48
batch_test_5166,0.5844776634561257,1.882,1.323,0.799,8.68,16.49
batch_test_1406,0.5844710835919088,1.955,1.506,0.837,10.04,23.93
batch_test_4445,0.584461893230261,1.895,1.325,0.818,8.18,16.58
batch_test_9817,0.5844553757342152,2.18,1.494,0.817,8.62,18.83
batch_test_9842,0.5844552790998899,1.736,1.254,0.762,10.49,26.34
batch_test_9615,0.5844438458388745,1.74,1.218,0.717,9.07,16.7
batch_test_6509,0.5844208952813396,2.127,1.138,0.702,7.47,13.99
batch_test_9604,0.5844138407144678,1.786,1.272,0.826,8.61,16.38
batch_test_4378,0.5844062895702202,1.942,1.314,0.821,7.61,14.49
batch_test_3505,0.5843972463908954,2.115,1.42,0.755,7.67,15.97
batch_test_7507,0.5843844410395398,2.038,1.349,0.744,6.95,16.11
batch_test_9759,0.5843776545725663,1.903,1.37,0.842,7.49,17.48
batch_test_139,0.5843748724992699,1.855,1.282,0.683,9.27,19.79
batch_test_9011,0.5843635530820133,1.939,1.33,0.71,7.13,13.01
batch_test_8583,0.5843595603774784,2.239,1.418,0.791,9.13,20.09
batch_test_4563,0.584358453219656,1.772,1.233,0.77,10.77,21.53
batch_test_8012,0.5843413602778212,1.899,1.327,0.828,8.52,17.3
batch_test_9491,0.5843314989377417,2.124,1.366,0.83,7.7,15.3
batch_test_7446,0.5843289629189988,1.739,1.166,0.83,8.82,17.75
batch_test_1431,0.5843079061730897,1.9,1.417,0.833,9.6,26.69
batch_test_6503,0.584303621528463,1.653,1.184,0.74,8.6,17.66
batch_test_5702,0.5842882831504077,1.843,1.291,0.841,9.4,23.03
batch_test_8526,0.5842733170998049,1.901,1.386,0.805,11.8,27.73
batch_test_3255,0.5842595224294329,1.8,1.225,0.721,9.15,22.77
batch_test_6858,0.5842440924829755,2.293,1.504,0.821,7.89,16.28
batch_test_2448,0.5842343662561801,1.642,1.22,0.772,8.79,17.17
batch_test_4958,0.5842274034820664,1.95,1.394,0.816,7.8,17.56
batch_test_6214,0.5842238421002721,1.828,1.311,0.831,9.12,17.27
batch_test_5994,0.5842147158158612,1.872,1.275,0.797,7.8,15.94
batch_test_5636,0.58420437228642,1.646,1.124,0.686,9.02,16.54
batch_test_130,0.5841840901120784,1.648,1.076,0.656,7.98,18.32
batch_test_1782,0.584178905438397,1.995,1.298,0.716,6.65,15.97
batch_test_9523,0.5841617500595762,1.81,1.334,0.686,13.76,42.53
batch_test_6445,0.5841534304947007,2.192,1.519,0.818,10.67,19.61
batch_test_8352,0.5841461417622641,1.992,1.312,0.811,8.22,18.08
batch_test_2444,0.5841367310602897,2.017,1.343,0.752,8.04,17.65
batch_test_8035,0.5841188931072196,1.999,1.393,0.904,10.57,28.21
batch_test_005,0.5841067252533881,2.077,1.375,0.81,11.0,19.98
batch_test_3826,0.5840599197201793,1.716,1.261,0.726,9.42,17.48
batch_test_1039,0.5840247685113431,2.121,1.243,0.804,8.27,16.32
batch_test_9610,0.5840202419552092,2.116,1.416,0.691,7.89,15.57
batch_test_3178,0.5839926338175708,1.873,1.342,0.765,8.96,16.36
batch_test_9183,0.5839916531174113,1.921,1.217,0.721,8.8,17.54
batch_test_4876,0.5839859777071547,1.926,1.356,0.848,9.14,18.01
batch_test_7328,0.5839623614765503,2.021,1.354,0.794,8.53,18.22
batch_test_5155,0.5839465423372824,1.565,1.176,0.772,9.51,18.19
batch_test_8362,0.5839323266532389,1.704,1.2,0.783,9.05,17.27
batch_test_199,0.5839290850260384,1.966,1.289,0.78,7.17,18.25
batch_test_9200,0.5839213514925261,2.074,1.239,0.808,8.77,18.02
batch_test_5023,0.5839169945646959,2.154,1.406,0.693,8.1,16.37
batch_test_7854,0.5839003157955568,1.91,1.288,0.732,9.61,16.22
batch_test_9444,0.5838970979557603,1.908,1.328,0.722,8.79,19.81
batch_test_1669,0.5838917414799719,1.98,1.314,0.766,8.36,17.58
batch_test_163,0.583890525547142,1.824,1.235,0.839,7.62,14.37
batch_test_676,0.5838811868342572,1.91,1.406,0.792,6.84,16.26
batch_test_5914,0.5838806619606735,1.6,1.147,0.736,10.8,18.6
batch_test_5138,0.5838693758744397,1.842,1.269,0.725,10.0,23.8
batch_test_3835,0.5838678288617457,1.73,1.223,0.692,11.2,20.34
batch_test_5371,0.5838607738188242,2.005,1.363,0.612,8.22,20.71
batch_test_9348,0.5838553879599265,2.143,1.483,0.833,11.37,31.84
batch_test_8464,0.583855307466044,1.622,1.148,0.701,9.16,18.42
batch_test_2694,0.5838398647765364,1.904,1.257,0.766,7.67,17.93
batch_test_682,0.5838320767838772,1.947,1.258,0.832,8.29,16.24
batch_test_1020,0.5838229344240682,2.066,1.354,0.779,9.32,20.41
batch_test_9013,0.5838153700286697,1.878,1.279,0.777,8.18,16.09
batch_test_7343,0.5838139742253967,1.804,1.166,0.632,9.97,18.34
batch_test_9989,0.583802852233035,1.944,1.335,0.723,9.84,19.34
batch_test_2597,0.5837945217925445,1.837,1.277,0.791,7.04,13.92
batch_test_2517,0.5837551854504438,1.9,1.314,0.676,8.98,17.13
batch_test_4744,0.5837486699783163,1.796,1.211,0.787,6.35,14.69
batch_test_3408,0.5837481128775797,1.886,1.315,0.825,7.6,16.69
batch_test_257,0.5837457938206241,1.872,1.296,0.818,10.03,19.02
batch_test_7914,0.5837394335482515,2.026,1.318,0.764,10.48,21.95
batch_test_4136,0.5837258692736962,2.215,1.432,0.894,8.43,17.55
batch_test_4750,0.5837250654990702,1.628,1.205,0.723,9.45,19.04
batch_test_9129,0.5837247113972523,1.849,1.273,0.764,8.63,17.85
batch_test_5226,0.5837014404309088,1.808,1.228,0.743,10.0,18.6
batch_test_806,0.5836983801277528,1.61,1.175,0.767,8.19,19.62
batch_test_7779,0.5836853406004631,1.87,1.266,0.807,7.66,18.84
batch_test_7313,0.5836792409987847,2.066,1.387,0.547,9.69,19.1
batch_test_2908,0.5836607872343772,1.868,1.32,0.794,9.42,18.48
batch_test_7594,0.5836517310687925,2.098,1.233,0.822,9.1,19.2
batch_test_3773,0.5836422993706682,1.906,1.376,0.737,8.6,15.32
batch_test_5462,0.5836386384511165,1.795,1.283,0.743,8.91,15.97
batch_test_6474,0.5836234886509727,1.83,1.277,0.808,9.26,18.24
batch_test_162,0.5836177173124523,1.76,1.306,0.833,7.23,20.67
batch_test_3964,0.5835917387288758,2.035,1.582,0.85,8.14,16.2
batch_test_9395,0.5835794750353921,1.687,1.217,0.77,9.43,20.39
batch_test_743,0.5835639328957957,1.781,1.296,0.706,8.93,15.83
batch_test_180,0.5835620777507202,1.595,1.212,0.677,9.93,18.12
batch_test_2856,0.583543966932541,1.649,1.188,0.774,8.55,17.93
batch_test_5918,0.583534478660855,1.785,1.396,0.653,10.24,19.03
batch_test_9956,0.5835236565854818,1.852,1.251,0.764,10.36,17.27
batch_test_9828,0.5835049179934481,1.859,1.365,0.738,6.62,15.59
batch_test_4247,0.583504244366106,1.725,1.189,0.653,11.04,18.91
batch_test_3019,0.5835009110743508,1.728,1.298,0.766,8.57,18.14
batch_test_1123,0.5834908031150571,1.803,1.276,0.677,9.56,17.73
batch_test_4133,0.583487161351558,1.979,1.433,0.799,10.97,25.94
batch_test_3161,0.5834799668439749,1.912,1.296,0.719,8.3,17.64
batch_test_4635,0.5834799594958412,1.852,1.307,0.81,6.75,18.36
batch_test_4974,0.5834740772132232,1.623,1.148,0.73,9.18,20.37
batch_test_6328,0.5834536010867932,2.302,1.411,0.794,10.99,24.26
batch_test_4546,0.5834534721470729,2.208,1.182,0.655,8.99,17.89
batch_test_9281,0.5833991254949414,2.045,1.317,0.749,6.68,16.77
batch_test_2216,0.5833966116808547,2.135,1.426,0.819,8.02,19.34
batch_test_2851,0.5833680061954565,1.845,1.283,0.797,8.6,20.51
batch_test_8783,0.5833627021077632,1.743,1.271,0.677,8.3,16.06
batch_test_4582,0.5833450987812249,1.695,1.175,0.748,7.51,16.21
batch_test_1518,0.5833347477292552,1.918,1.383,0.8,7.53,14.14
batch_test_7288,0.5833336084253495,1.616,1.177,0.769,8.53,17.57
batch_test_3947,0.5833144304969141,1.787,1.224,0.75,6.25,16.34
batch_test_6789,0.5833132467940653,1.631,1.177,0.741,9.0,16.51
batch_test_8610,0.5833118333816656,1.976,1.358,0.8,7.01,17.69
batch_test_8480,0.5833028699128622,1.93,1.351,0.813,10.69,25.63
batch_test_8042,0.583301925235999,1.795,1.25,0.78,7.29,16.12
batch_test_6125,0.5832964552765528,1.838,1.226,0.793,7.41,15.93
batch_test_8064,0.5832924669403634,1.677,1.207,0.677,9.36,18.61
batch_test_506,0.5832746569111451,1.98,1.36,0.714,10.02,18.57
batch_test_5327,0.5832737603897761,1.889,1.299,0.797,8.12,15.8
batch_test_725,0.5832359303199387,1.881,1.332,0.709,6.74,16.15
batch_test_4675,0.5831905871832336,1.771,1.186,0.683,8.71,18.0
batch_test_6987,0.5831801098357406,2.04,1.383,0.831,8.69,20.74
batch_test_8277,0.5831777683469445,2.002,1.313,0.823,8.55,19.34
batch_test_604,0.583139504706092,1.981,1.34,0.752,9.25,16.75
batch_test_2964,0.5831080908835918,2.093,1.215,0.791,8.41,17.09
batch_test_2635,0.58308605826118,1.768,1.248,0.786,9.08,16.56
batch_test_7547,0.5830847672020458,2.175,1.523,0.69,9.59,22.45
batch_test_8653,0.5830759525577016,1.855,1.311,0.77,9.8,20.22
batch_test_2866,0.5830696406491543,1.949,1.341,0.745,6.76,12.86
batch_test_461,0.5830647380429532,2.045,1.277,0.801,8.44,17.53
batch_test_8289,0.5830532596307416,1.875,1.311,0.772,7.4,17.32
batch_test_1705,0.5830481492773794,1.887,1.275,0.693,8.46,17.43
batch_test_4361,0.5830260467359876,1.739,1.262,0.772,9.39,17.26
batch_test_3282,0.582991949773695,1.707,1.266,0.65,9.96,20.68
batch_test_6083,0.5829885010997391,1.974,1.402,0.796,10.38,19.65
batch_test_5504,0.5829836868964452,1.967,1.319,0.796,9.47,16.72
batch_test_3880,0.5829789156177544,1.901,1.309,0.852,9.09,17.73
batch_test_2260,0.5829292490350698,1.625,1.156,0.603,9.63,22.06
batch_test_2811,0.5829216389898012,1.946,1.289,0.831,6.85,14.75
batch_test_4002,0.5829179023585458,2.261,1.423,0.809,8.61,18.03
batch_test_6337,0.5829100431290501,1.825,1.282,0.835,8.21,15.71
batch_test_3186,0.5828932195700913,1.853,1.199,0.668,7.16,16.43
batch_test_1730,0.5828927973403719,1.837,1.292,0.663,8.35,15.63
batch_test_5677,0.5828887530970901,2.103,1.371,0.782,8.38,17.56
batch_test_8244,0.5828843975908106,1.684,1.169,0.744,8.75,15.03
batch_test_8312,0.5828762157466522,2.008,1.286,0.709,10.47,23.52
batch_test_1845,0.5828684485851752,1.851,1.307,0.746,9.57,17.83
batch_test_2256,0.5828630432233212,1.66,1.199,0.782,8.76,16.52
batch_test_4988,0.5828597994468269,1.955,1.288,0.771,7.75,14.63
batch_test_4781,0.5828566553702297,1.746,1.195,0.801,8.97,16.34
batch_test_5539,0.5828553087160282,1.939,1.31,0.788,8.21,17.11
batch_test_7595,0.5828211897979445,1.795,1.308,0.75,7.61,19.02
batch_test_1400,0.5828102729396556,2.076,1.431,0.819,9.27,18.69
batch_test_7134,0.5827944027263786,1.826,1.164,0.756,9.21,17.64
batch_test_289,0.5827777751877321,1.785,1.215,0.78,8.18,16.71
batch_test_9658,0.5827647005364557,2.105,1.524,0.872,8.0,16.34
batch_test_3847,0.5827566881424359,1.873,1.253,0.753,7.68,16.45
batch_test_6910,0.5827388329789897,2.017,1.202,0.752,7.8,15.59
batch_test_2937,0.5827359233903513,1.704,1.171,0.682,6.5,13.78
batch_test_1324,0.582735908234059,1.806,1.301,0.744,8.77,16.32
batch_test_3931,0.5827351002136348,1.916,1.25,0.761,5.46,12.29
batch_test_7033,0.58270892983292,2.11,1.445,0.862,9.98,18.96
batch_test_655,0.5827080556283855,1.834,1.347,0.849,10.5,38.09
batch_test_093,0.582705937970633,1.858,1.238,0.697,7.99,16.14
batch_test_8231,0.5827059007199769,2.07,1.4,0.783,9.94,24.03
batch_test_4954,0.5827018443492104,1.77,1.192,0.744,5.63,13.79
batch_test_7940,0.5826941557529076,1.863,1.287,0.796,7.29,15.01
batch_test_2210,0.5826926683944299,2.37,1.54,0.865,9.84,19.78
batch_test_2293,0.5826909264558666,1.601,1.197,0.784,8.93,19.3
batch_test_8016,0.5826710703130435,1.939,1.32,0.777,8.3,17.08
batch_test_5699,0.5826700563073134,1.798,1.269,0.767,8.31,19.65
batch_test_7892,0.582669689271083,1.681,1.189,0.699,8.53,16.88
batch_test_6250,0.5826419571776351,1.776,1.29,0.752,9.31,17.61
batch_test_4244,0.5826153145951761,2.222,1.473,0.72,10.35,17.85
batch_test_7081,0.5826082385297099,1.905,1.228,0.815,12.9,28.9
batch_test_674,0.5826002395829166,1.96,1.198,0.757,9.01,15.43
batch_test_949,0.5825932119472624,1.82,1.239,0.785,7.62,16.3
batch_test_5434,0.5825569499136066,1.846,1.339,0.679,9.42,24.75
batch_test_1540,0.5825224030155,1.898,1.282,0.784,8.82,16.87
batch_test_8793,0.5824963131758014,1.87,1.286,0.782,7.78,16.53
batch_test_9535,0.5824941831228452,1.943,1.349,0.801,9.31,20.93
batch_test_5931,0.5824840465939684,1.824,1.232,0.796,8.58,16.2
batch_test_6411,0.5824703051723514,1.93,1.25,0.762,7.53,14.05
batch_test_7473,0.5824650835779499,1.814,1.282,0.796,9.05,20.36
batch_test_5103,0.5824387640400123,1.686,1.29,0.758,9.53,19.02
batch_test_1982,0.5824334314949143,1.753,1.257,0.794,6.77,17.68
batch_test_6187,0.5824308843328367,1.918,1.359,0.851,7.7,18.49
batch_test_6377,0.5824270875901685,1.585,1.154,0.679,8.42,17.74
batch_test_4365,0.582420978198834,2.054,1.481,0.674,9.19,13.3
batch_test_2591,0.582413586863068,1.851,1.258,0.749,7.52,15.96
batch_test_3127,0.582409439052103,1.886,1.385,0.798,10.05,18.91
batch_test_1045,0.5823897465346435,2.111,1.348,0.692,9.98,18.61
batch_test_8988,0.582388151531423,1.782,1.164,0.725,8.77,16.12
batch_test_834,0.582342850527476,1.937,1.197,0.779,10.23,20.17
batch_test_8539,0.5823418312342946,1.84,1.293,0.813,7.55,15.86
batch_test_3608,0.5823303564193221,2.046,1.265,0.721,9.3,17.55
batch_test_7987,0.582321698365175,1.857,1.198,0.725,7.55,14.65
batch_test_6510,0.5823190182023432,1.81,1.271,0.75,9.81,18.38
batch_test_4947,0.5822983078179662,1.978,1.252,0.725,8.46,18.08
batch_test_5107,0.5822971131452347,2.153,1.447,0.847,9.42,18.95
batch_test_7597,0.5822925598294498,1.584,1.209,0.713,10.49,20.03
batch_test_6693,0.5822859646430303,1.71,1.135,0.663,10.99,21.42
batch_test_2152,0.5822645083358534,1.872,1.305,0.773,6.92,18.35
batch_test_156,0.5822555354167559,1.748,1.171,0.73,8.05,18.15
batch_test_7999,0.5822544095506506,1.95,1.272,0.778,10.51,26.43
batch_test_2075,0.5822271945150866,1.934,1.335,0.78,10.0,18.43
batch_test_1729,0.5822192301398734,1.595,1.165,0.53,8.66,19.7
batch_test_4788,0.5822167203641968,1.897,1.187,0.741,9.07,17.23
batch_test_7953,0.5822024491972638,1.886,1.31,0.732,9.63,18.61
batch_test_2538,0.5821897774923936,1.68,1.24,0.802,8.25,16.2
batch_test_1098,0.5821786038095147,1.977,1.327,0.763,10.11,19.0
batch_test_1711,0.5821781075743291,1.891,1.271,0.681,7.39,14.41
batch_test_916,0.5821484882274295,1.669,1.152,0.828,8.78,17.48
batch_test_9546,0.5821363409766533,1.862,1.259,0.746,6.91,14.9
batch_test_6003,0.5821343324417546,1.629,1.167,0.695,8.13,18.03
batch_test_4856,0.5821235324268091,1.616,1.188,0.727,7.61,17.06
batch_test_3577,0.5820938596577028,1.789,1.244,0.698,8.83,14.76
batch_test_9074,0.5820880138037305,1.913,1.38,0.783,9.28,17.32
batch_test_8692,0.5820748424653391,1.998,1.357,0.662,8.31,24.26
batch_test_3362,0.582073618533931,1.76,1.267,0.813,7.96,16.27
batch_test_841,0.5820533775147959,1.838,1.33,0.863,8.1,16.98
batch_test_3306,0.5820297109869447,1.808,1.28,0.78,8.05,15.88
batch_test_9156,0.5820175888131488,1.706,1.199,0.733,6.19,14.92
batch_test_134,0.5820170901062752,1.88,1.191,0.738,7.6,15.02
batch_test_3867,0.5820168770961718,2.113,1.401,0.658,7.51,15.93
batch_test_6959,0.5820080624150636,1.942,1.276,0.722,8.82,16.72
batch_test_7349,0.5820067086248293,2.001,1.37,0.747,9.47,19.78
batch_test_9897,0.5820051398976688,1.972,1.29,0.687,10.13,19.48
batch_test_3219,0.5819940233398154,1.622,1.143,0.762,8.49,15.39
batch_test_2190,0.5819928128386658,1.657,1.227,0.777,8.3,18.37
batch_test_4270,0.5819878107324143,1.944,1.301,0.767,9.16,22.01
batch_test_8689,0.5819789266819044,2.101,1.198,0.597,9.84,19.26
batch_test_1775,0.58197055209982,1.874,1.172,0.632,10.05,18.32
batch_test_3820,0.5819544690894836,2.065,1.355,0.874,8.24,20.77
batch_test_6801,0.5819442834105929,1.526,1.171,0.768,8.69,16.4
batch_test_9255,0.5819392513923927,1.971,1.364,0.865,12.05,31.13
batch_test_4777,0.5819390534593973,1.907,1.262,0.818,7.25,14.93
batch_test_4867,0.5819242735904315,2.062,1.325,0.71,7.89,17.39
batch_test_3986,0.5819155821798095,1.613,1.212,0.704,9.09,17.81
batch_test_1310,0.5818987028438474,2.113,1.442,0.773,8.72,16.02
batch_test_3965,0.5818956589903304,1.793,1.229,0.791,8.42,17.35
batch_test_4123,0.5818949133588164,1.818,1.35,0.769,8.16,16.34
batch_test_302,0.5818844730649609,1.554,1.068,0.688,11.67,26.25
batch_test_4565,0.5818683100641291,2.168,1.48,0.851,10.02,18.51
batch_test_736,0.581853260658632,1.66,1.233,0.821,10.8,20.81
batch_test_8961,0.5818443101939994,2.039,1.299,0.795,9.38,20.33
batch_test_2417,0.5818273431847588,1.786,1.24,0.7,9.31,17.6
batch_test_799,0.5818160897819317,1.817,1.222,0.81,9.67,18.01
batch_test_3727,0.5817842350544224,1.895,1.331,0.693,7.66,17.2
batch_test_8728,0.5817808074510874,1.768,1.204,0.852,7.65,14.81
batch_test_9228,0.5817679793209877,1.891,1.331,0.842,10.19,20.67
batch_test_3519,0.5817570864669174,1.933,1.34,0.796,7.47,15.32
batch_test_6637,0.5817517150573075,1.92,1.256,0.747,8.34,14.06
batch_test_3012,0.5817431682206331,1.832,1.297,0.746,10.09,22.42
batch_test_4602,0.5817305921687659,2.001,1.351,0.801,9.53,19.61
batch_test_1188,0.5817278181902001,1.902,1.292,0.699,6.59,16.68
batch_test_5937,0.5817160903269851,1.888,1.302,0.711,8.71,17.77
batch_test_7839,0.5817059815503938,1.578,1.213,0.705,7.14,16.53
batch_test_3493,0.5816963425858711,1.847,1.211,0.842,7.72,15.33
batch_test_2063,0.5816879323698145,1.55,1.078,0.758,8.84,18.75
batch_test_3699,0.5816731599102566,1.619,1.165,0.749,7.2,15.34
batch_test_4894,0.5816571110331575,1.691,1.181,0.853,6.96,14.23
batch_test_7342,0.5816485685516312,1.916,1.314,0.823,8.64,18.08
batch_test_194,0.581634880959456,1.998,1.312,0.799,11.59,20.15
batch_test_9784,0.5816087977816256,1.958,1.291,0.832,7.45,17.47
batch_test_6034,0.5815977194849736,1.777,1.3,0.837,7.81,16.08
batch_test_8723,0.5815568276894869,1.782,1.215,0.608,8.21,17.28
batch_test_3080,0.581550419002385,1.926,1.36,0.833,9.17,18.1
batch_test_5404,0.5815463371436329,1.864,1.284,0.833,7.84,17.79
batch_test_1473,0.58152252913003,1.863,1.189,0.645,9.05,15.76
batch_test_3928,0.5815177364771775,1.827,1.327,0.833,8.07,17.57
batch_test_7341,0.5815118000323549,1.745,1.253,0.792,10.64,25.95
batch_test_3834,0.5815073224867195,1.934,1.354,0.764,8.64,16.3
batch_test_4900,0.581484888706152,1.883,1.239,0.691,8.33,14.52
batch_test_2430,0.5814774973289085,1.892,1.264,0.738,7.31,15.03
batch_test_4804,0.5814734084651553,2.102,1.214,0.822,8.27,16.25
batch_test_1248,0.5814703669928298,2.153,1.575,0.915,9.98,29.29
batch_test_9683,0.5814589526276895,2.108,1.505,0.803,10.28,30.62
batch_test_3409,0.5814435317751961,1.953,1.317,0.769,7.91,17.11
batch_test_4427,0.5814362250914424,1.999,1.303,0.654,5.05,14.83
batch_test_043,0.5814036813040956,2.018,1.369,0.742,9.76,20.34
batch_test_5248,0.581394633668757,1.894,1.357,0.789,7.95,16.82
batch_test_5774,0.5813874235665386,2.26,1.428,0.847,12.29,21.32
batch_test_9507,0.5813765760578553,2.031,1.29,0.776,8.83,17.27
batch_test_8842,0.5813670396778082,1.917,1.162,0.795,9.96,20.0
batch_test_7228,0.5813626077575338,1.822,1.244,0.805,6.37,15.39
batch_test_7926,0.5813415969961441,1.923,1.366,0.801,10.14,18.87
batch_test_056,0.5813402710835706,2.261,1.466,0.785,3.42,18.49
batch_test_9096,0.5813295158069307,1.669,1.076,0.738,8.79,17.45
batch_test_7306,0.5813162922689791,1.73,1.201,0.775,8.61,16.74
batch_test_3553,0.5812721891503926,1.867,1.37,0.847,8.87,18.92
batch_test_5227,0.5812353975401588,1.866,1.327,0.823,7.5,13.84
batch_test_5969,0.581231946932781,1.921,1.309,0.87,7.93,15.66
batch_test_3723,0.5812197770993366,1.811,1.185,0.727,8.61,17.3
batch_test_8346,0.581207240018503,1.692,1.178,0.792,7.88,15.72
batch_test_2696,0.58118912570018,2.086,1.421,0.758,9.28,18.86
batch_test_4732,0.5811728171789573,2.14,1.447,0.869,9.05,19.52
batch_test_2239,0.5811727257962618,1.925,1.269,0.818,10.08,23.5
batch_test_7601,0.5811680004917208,1.775,1.214,0.733,10.64,22.15
batch_test_771,0.5811658843262191,2.039,1.337,0.708,9.17,19.03
batch_test_4816,0.5811630995615918,1.957,1.303,0.739,7.98,16.26
batch_test_5055,0.5811591235395364,1.683,1.219,0.757,9.77,19.17
batch_test_6833,0.5811488975510167,1.844,1.265,0.798,7.98,18.73
batch_test_1969,0.581137162599845,1.788,1.202,0.737,7.81,17.03
batch_test_2343,0.5811329363594507,2.145,1.346,0.806,6.11,17.47
batch_test_6900,0.5810897678876894,2.06,1.394,0.739,9.04,20.75
batch_test_2380,0.5810868496321182,1.617,1.23,0.681,9.65,17.75
batch_test_7742,0.5810848909787475,1.612,1.171,0.843,6.87,13.98
batch_test_054,0.5810790850818445,2.017,1.187,0.762,7.98,15.93
batch_test_6859,0.5810789486431628,1.796,1.271,0.828,6.58,18.16
batch_test_2806,0.5810630904169124,2.074,1.298,0.78,12.23,19.76
batch_test_6053,0.5810594647636905,1.884,1.246,0.803,7.6,17.27
batch_test_5314,0.5810514480296052,1.731,1.292,0.724,12.75,24.03
batch_test_1814,0.581043636621898,1.713,1.182,0.468,10.85,23.55
batch_test_8797,0.581005006379387,1.83,1.365,0.826,7.86,18.15
batch_test_8608,0.5810044850719346,1.991,1.288,0.787,8.52,17.2
batch_test_022,0.5809994368548459,1.927,1.288,0.751,8.87,17.77
batch_test_2056,0.5809926889610982,2.003,1.191,0.735,9.14,17.36
