Run_ID,Performance_Score,Raw_PESQ_NB,Raw_PESQ_WB,Raw_STOI,Raw_SINR,Raw_SIR
batch_test_7654,0.6225707361660334,1.805,1.285,0.692,6.4,16.03
batch_test_8880,0.6225699748428163,1.981,1.357,0.707,6.62,15.06
batch_test_9321,0.6225340413412611,1.739,1.294,0.731,6.49,16.36
batch_test_3344,0.6225166246679409,2.125,1.371,0.751,6.49,14.58
batch_test_2417,0.6224888480685274,1.62,1.35,0.677,6.97,15.62
batch_test_7800,0.6224750173339777,1.897,1.277,0.74,6.31,16.82
batch_test_8128,0.6224731285015583,2.326,1.466,0.768,8.1,21.84
batch_test_2445,0.6224722757924617,1.824,1.276,0.648,6.37,16.2
batch_test_1942,0.6224721595854494,1.771,1.351,0.702,8.03,16.71
batch_test_1945,0.622450575443249,2.177,1.437,0.615,5.81,13.7
batch_test_5547,0.622441933873758,2.059,1.52,0.795,8.82,17.59
batch_test_6713,0.6224376322803766,2.041,1.446,0.707,8.0,19.92
batch_test_1886,0.6224351503951178,2.023,1.413,0.733,6.95,19.31
batch_test_2232,0.6223977685569002,1.675,1.292,0.633,9.09,21.47
batch_test_5307,0.6223946291541455,1.847,1.344,0.646,7.71,18.67
batch_test_1780,0.6223765702514596,2.432,1.243,0.697,9.22,21.25
batch_test_6476,0.6223727818082639,1.959,1.315,0.766,8.37,18.45
batch_test_7843,0.6223555221474593,1.9,1.317,0.71,7.07,16.83
batch_test_6113,0.6223429743956137,2.106,1.55,0.788,10.17,21.35
batch_test_9865,0.6223405577261885,1.755,1.415,0.649,7.0,17.78
batch_test_850,0.6223338439556709,2.214,1.445,0.741,7.56,18.5
batch_test_5356,0.6223200932395796,1.857,1.378,0.791,5.99,16.28
batch_test_3519,0.6223151332726345,2.034,1.39,0.767,5.58,13.5
batch_test_8605,0.6223084776149458,1.952,1.519,0.629,10.26,28.08
batch_test_9414,0.6223031403827164,2.1,1.515,0.784,8.07,27.43
batch_test_2640,0.622276911341125,1.935,1.257,0.693,4.75,13.54
batch_test_5264,0.6222670123133447,1.999,1.382,0.806,6.57,20.28
batch_test_6130,0.6222514350851587,1.81,1.237,0.757,5.85,19.2
batch_test_4051,0.6222496908063361,1.951,1.279,0.755,5.37,15.09
batch_test_298,0.622226386445068,2.211,1.326,0.745,5.92,19.88
batch_test_7626,0.6222227811488802,1.875,1.398,0.647,7.68,18.32
batch_test_451,0.6222176003499026,2.027,1.48,0.706,7.37,18.07
batch_test_6762,0.6222045800110405,1.759,1.269,0.715,6.33,17.19
batch_test_1669,0.6222002376026207,2.047,1.426,0.713,6.64,16.44
batch_test_6513,0.6221791288903356,1.768,1.301,0.744,5.45,14.78
batch_test_9390,0.6221769527620508,2.107,1.573,0.865,8.21,28.62
batch_test_2738,0.6221545776162564,2.119,1.442,0.737,9.63,23.74
batch_test_2750,0.6221470356370683,2.148,1.325,0.77,9.39,19.77
batch_test_3833,0.6221410062844446,1.966,1.503,0.66,7.7,18.53
batch_test_8418,0.6221162826923823,1.793,1.327,0.718,6.29,16.72
batch_test_4757,0.6220766061477164,1.871,1.357,0.751,7.38,17.63
batch_test_4674,0.6220763641905566,1.78,1.256,0.753,6.01,16.15
batch_test_7478,0.6220546528602156,2.251,1.451,0.777,5.64,15.62
batch_test_1578,0.6220497339525851,1.924,1.381,0.711,7.86,16.5
batch_test_7010,0.6220386671997248,1.892,1.308,0.581,7.66,16.15
batch_test_4776,0.6220341125042119,2.437,1.316,0.69,9.27,18.11
batch_test_5209,0.622019187775981,1.86,1.267,0.628,6.41,15.58
batch_test_7519,0.6219957227437435,1.756,1.34,0.743,7.05,16.14
batch_test_9748,0.6219891344604007,1.762,1.367,0.684,6.3,15.53
batch_test_2329,0.6219853770870719,1.869,1.276,0.732,6.51,14.31
batch_test_5351,0.6219846477113449,2.225,1.516,0.83,8.32,22.02
batch_test_6394,0.6219679942837714,1.72,1.352,0.678,6.15,15.27
batch_test_3256,0.6219380476107618,1.944,1.224,0.663,6.12,15.96
batch_test_3389,0.6219232035012303,1.901,1.391,0.712,7.57,14.51
batch_test_9223,0.621897252675653,1.856,1.304,0.684,5.95,15.1
batch_test_3505,0.6218684473553932,2.197,1.505,0.732,5.94,13.79
batch_test_3066,0.6218587693713702,2.114,1.374,0.71,7.29,17.39
batch_test_7721,0.6218585842159776,1.772,1.265,0.675,5.74,18.92
batch_test_8689,0.6218526692126528,2.035,1.281,0.649,7.84,17.58
batch_test_2281,0.6218500822391445,1.954,1.405,0.665,10.21,22.21
batch_test_9881,0.6218412736944976,2.014,1.445,0.768,7.31,21.32
batch_test_8070,0.6218368178524786,1.843,1.208,0.58,7.53,17.59
batch_test_7271,0.6218366245474979,2.036,1.44,0.818,7.38,20.02
batch_test_362,0.6218214436729008,2.182,1.438,0.731,6.37,15.81
batch_test_1524,0.6217971664659341,1.769,1.258,0.755,5.31,14.22
batch_test_3592,0.6217926764538809,1.582,1.208,0.672,8.3,21.52
batch_test_6454,0.6217515280111581,1.647,1.198,0.71,6.36,18.56
batch_test_3903,0.6217122899007822,1.785,1.279,0.71,6.4,14.75
batch_test_5863,0.6217002970678193,1.991,1.332,0.668,6.33,17.05
batch_test_5462,0.6216443957428576,1.862,1.3,0.663,8.64,20.22
batch_test_9089,0.6216388334865164,1.791,1.258,0.667,5.95,17.76
batch_test_3012,0.6216369818669641,2.025,1.416,0.684,9.52,22.75
batch_test_9142,0.6216351845956292,1.687,1.238,0.718,8.91,22.11
batch_test_8240,0.6216186081110673,1.632,1.202,0.748,7.45,17.74
batch_test_3178,0.6216177847401209,1.985,1.423,0.715,7.48,17.92
batch_test_1304,0.621616536901456,1.879,1.378,0.573,7.04,20.7
batch_test_8847,0.6216120590985641,2.159,1.509,0.782,8.38,26.16
batch_test_1781,0.6215810534189018,2.141,1.442,0.789,6.45,16.09
batch_test_8704,0.6215758373860875,1.944,1.464,0.674,8.69,17.98
batch_test_1222,0.621573373995795,1.761,1.296,0.698,6.27,16.66
batch_test_2604,0.621563799845358,2.232,1.439,0.836,10.0,32.66
batch_test_9800,0.6215595225956642,2.003,1.486,0.767,9.57,23.65
batch_test_8294,0.6215536265699303,1.952,1.294,0.631,5.3,17.78
batch_test_7547,0.6215346883586057,2.265,1.522,0.662,8.8,22.17
batch_test_8207,0.6215333205606784,1.758,1.306,0.635,6.31,14.88
batch_test_6728,0.621530819595053,2.231,1.552,0.749,9.15,18.66
batch_test_4159,0.6215225131981112,2.144,1.51,0.572,7.88,15.83
batch_test_2254,0.6215154756494368,1.853,1.349,0.601,7.39,15.11
batch_test_4405,0.6214820089056725,2.096,1.482,0.774,8.81,26.29
batch_test_8863,0.6214629834523652,2.088,1.41,0.824,5.57,16.64
batch_test_4303,0.6214537862126807,2.189,1.625,0.712,8.96,22.87
batch_test_6591,0.6214448014401504,1.91,1.222,0.717,6.34,19.6
batch_test_8952,0.6214314374679853,1.779,1.322,0.696,5.8,18.05
batch_test_433,0.6214034486433746,1.566,1.267,0.705,7.37,18.85
batch_test_7403,0.6213992456045332,2.033,1.405,0.709,6.66,15.28
batch_test_6611,0.6213906497211126,1.872,1.293,0.732,4.89,13.04
batch_test_1936,0.6213564506850938,1.74,1.288,0.724,6.07,12.49
batch_test_5227,0.6213495413600391,1.955,1.348,0.752,5.64,13.61
batch_test_511,0.6213291889256716,1.689,1.331,0.684,6.76,18.63
batch_test_8012,0.6213154366814913,1.901,1.372,0.723,6.78,16.44
batch_test_1079,0.6213143543601869,2.006,1.45,0.62,8.05,18.31
batch_test_4168,0.6213093216590962,2.164,1.455,0.583,6.97,15.26
batch_test_4048,0.621295795524091,2.352,1.433,0.761,6.99,15.01
batch_test_577,0.6212883154293034,2.031,1.468,0.696,6.86,20.68
batch_test_9510,0.6212748934696133,1.978,1.349,0.741,6.33,15.14
batch_test_4750,0.6212596066234477,1.632,1.228,0.676,7.65,18.43
batch_test_805,0.6212182637459239,2.048,1.363,0.64,8.91,21.81
batch_test_9032,0.6212116896870339,1.983,1.377,0.674,7.31,21.3
batch_test_1471,0.6211871147314951,1.873,1.376,0.712,11.67,34.32
batch_test_6088,0.6211790610553433,1.981,1.442,0.568,7.18,16.15
batch_test_943,0.6211605217514807,1.935,1.293,0.739,5.7,16.4
batch_test_3642,0.6211568949901863,1.876,1.274,0.712,5.27,14.57
batch_test_9080,0.6211454110167827,2.292,1.463,0.687,10.29,20.28
batch_test_9551,0.6211392022918732,2.159,1.537,0.751,6.72,17.38
batch_test_450,0.6211284802390031,2.085,1.45,0.669,5.99,15.24
batch_test_5695,0.6210954763765605,1.818,1.331,0.681,8.25,23.98
batch_test_7715,0.6210873934313436,2.102,1.526,0.779,7.48,18.08
batch_test_484,0.6210756653673642,2.136,1.443,0.778,6.72,16.06
batch_test_2539,0.6210682711965481,1.85,1.302,0.684,5.9,17.77
batch_test_1015,0.6210482035481921,1.879,1.313,0.793,6.78,19.56
batch_test_374,0.6209903319598103,1.686,1.291,0.618,5.74,15.2
batch_test_5195,0.6209750193189513,2.036,1.366,0.718,8.14,20.36
batch_test_913,0.6209725328902761,1.85,1.343,0.652,7.16,16.51
batch_test_356,0.6209673539653253,1.915,1.259,0.707,6.74,15.42
batch_test_1782,0.6209317605267433,2.033,1.283,0.711,6.31,16.67
batch_test_2550,0.6208968832181033,1.815,1.279,0.715,6.92,16.44
batch_test_1791,0.6208759361082392,1.929,1.369,0.708,5.98,14.7
batch_test_7964,0.6208617940452477,2.63,1.518,0.857,8.49,18.01
batch_test_7792,0.6208616465061593,2.059,1.366,0.674,6.54,14.09
batch_test_3082,0.6208599227886291,2.075,1.391,0.738,8.55,18.71
batch_test_1433,0.6208491770280229,1.837,1.374,0.628,8.56,17.66
batch_test_6821,0.6207934394891055,1.707,1.253,0.71,4.28,11.0
batch_test_622,0.6207823541245627,2.076,1.343,0.66,6.3,18.5
batch_test_2463,0.6207571868763396,2.03,1.356,0.758,7.5,17.45
batch_test_6934,0.6207322925951044,1.908,1.255,0.662,6.12,17.49
batch_test_8737,0.6207103492075515,2.057,1.317,0.729,7.6,19.41
batch_test_9297,0.6206972484779931,1.921,1.406,0.813,7.03,15.8
batch_test_8726,0.6206972071433088,1.791,1.359,0.666,8.54,21.46
batch_test_6022,0.6206968838361809,1.812,1.325,0.713,6.34,13.04
batch_test_9579,0.6206689865720252,2.01,1.383,0.714,5.91,15.13
batch_test_4121,0.6206439543258687,1.906,1.414,0.778,5.55,13.32
batch_test_519,0.6206420644547107,1.786,1.259,0.653,6.28,17.73
batch_test_8650,0.6206326309044529,2.129,1.385,0.687,6.82,13.8
batch_test_5190,0.6206291958874468,2.302,1.312,0.677,9.47,17.41
batch_test_8872,0.6206241551684657,1.807,1.239,0.631,6.66,14.83
batch_test_2784,0.6206115311022677,1.814,1.325,0.676,7.74,25.15
batch_test_4989,0.6206066796152174,2.005,1.432,0.758,5.97,13.83
batch_test_3300,0.6206051694607212,2.246,1.52,0.767,7.72,18.06
batch_test_831,0.620592912499889,1.912,1.378,0.709,10.4,24.33
batch_test_6403,0.6205851991130679,1.983,1.431,0.718,6.3,14.32
batch_test_6500,0.6205732347050512,1.958,1.365,0.773,7.94,21.38
batch_test_3718,0.6205730147786321,1.993,1.31,0.646,6.46,17.28
batch_test_9588,0.6205540027972337,1.949,1.407,0.725,7.06,17.05
batch_test_4016,0.6205462714608598,1.769,1.289,0.717,7.18,17.02
batch_test_3970,0.620508196638735,2.119,1.468,0.682,6.25,14.55
batch_test_4305,0.6205055753618517,1.608,1.213,0.662,6.29,15.6
batch_test_3349,0.62050270013571,1.86,1.321,0.706,5.74,14.7
batch_test_2852,0.6204983655188532,1.762,1.344,0.686,5.77,16.8
batch_test_9483,0.6204914415981307,1.899,1.3,0.749,4.55,16.63
batch_test_1346,0.6204899987840881,1.775,1.464,0.691,7.81,15.54
batch_test_9026,0.6204759891829958,2.034,1.466,0.788,6.5,16.68
batch_test_1047,0.6204753110075839,2.108,1.382,0.667,5.85,14.87
batch_test_9949,0.6204699410560166,1.898,1.337,0.719,5.98,14.74
batch_test_4707,0.6204591072987494,1.937,1.292,0.706,5.46,16.2
batch_test_5088,0.6204385937280456,2.028,1.374,0.722,9.86,19.55
batch_test_7724,0.6204018061753745,1.865,1.364,0.693,9.22,18.81
batch_test_6995,0.6204013283291001,2.177,1.492,0.745,10.14,33.51
batch_test_1299,0.6203788418568393,1.88,1.33,0.566,7.6,15.55
batch_test_6387,0.6203690139999436,1.802,1.364,0.65,6.36,14.93
batch_test_7013,0.6203643022641139,1.892,1.402,0.715,7.46,18.09
batch_test_118,0.6203575503604535,1.898,1.305,0.728,8.25,21.65
batch_test_2098,0.6203573443964353,2.133,1.412,0.741,7.01,20.39
batch_test_2116,0.6203466370838675,1.816,1.31,0.692,6.42,14.09
batch_test_7567,0.620345093571819,2.257,1.52,0.729,7.39,17.62
batch_test_3393,0.6203188777444597,2.182,1.442,0.758,6.22,16.44
batch_test_3209,0.6203114317431624,2.092,1.45,0.814,6.04,17.24
batch_test_585,0.6202953116366614,1.79,1.325,0.668,7.43,18.67
batch_test_2395,0.6202941653251617,1.906,1.38,0.669,6.64,18.27
batch_test_4558,0.6202838637095577,1.989,1.364,0.574,7.43,17.32
batch_test_1317,0.6202801917588228,1.921,1.32,0.726,5.9,14.25
batch_test_6416,0.6202655366341124,1.987,1.416,0.742,9.71,27.54
batch_test_8017,0.6202498444159703,1.837,1.272,0.729,5.5,15.26
batch_test_6969,0.6202477459570204,1.901,1.365,0.68,6.51,17.95
batch_test_3676,0.6202441491363231,2.22,1.359,0.688,8.85,20.03
batch_test_3991,0.6202304149500196,1.845,1.367,0.747,6.41,16.51
batch_test_3010,0.6201943619916521,1.959,1.403,0.646,7.68,17.98
batch_test_3949,0.6201778494552594,1.799,1.306,0.677,6.95,19.05
batch_test_5037,0.620175055818995,2.186,1.448,0.608,6.42,19.29
batch_test_6017,0.6201620411636358,2.059,1.381,0.726,9.76,20.06
batch_test_6530,0.6201582005671604,1.965,1.271,0.645,7.23,21.21
batch_test_5206,0.6201371120396225,1.797,1.363,0.665,8.7,22.66
batch_test_2181,0.6201318480559349,2.23,1.312,0.693,6.93,14.86
batch_test_4270,0.6201174737441322,2.02,1.193,0.726,7.39,17.95
batch_test_5362,0.6201155277196977,1.997,1.361,0.796,6.63,22.18
batch_test_2481,0.6201134484549986,1.966,1.501,0.724,6.9,17.95
batch_test_3020,0.6201116140366273,1.963,1.378,0.752,5.85,19.84
batch_test_5811,0.6200844682250402,2.058,1.379,0.715,7.06,17.85
batch_test_6098,0.6200721146632158,1.875,1.337,0.687,5.76,19.3
batch_test_5391,0.6200686388177449,1.923,1.326,0.707,5.64,14.41
batch_test_5099,0.6200393575843026,2.256,1.472,0.817,11.23,31.55
batch_test_4938,0.620032835539986,1.977,1.426,0.586,6.65,15.84
batch_test_2320,0.620029742252123,1.773,1.282,0.736,5.33,15.39
batch_test_9304,0.6200250410947721,1.914,1.345,0.723,7.95,20.79
batch_test_3870,0.6200224485512716,1.877,1.384,0.574,6.83,16.61
batch_test_2052,0.6200103180335625,1.747,1.286,0.714,5.55,14.59
batch_test_7738,0.6199967627570129,1.851,1.315,0.692,7.2,18.19
batch_test_5932,0.619988195577454,1.961,1.26,0.701,5.05,13.06
batch_test_4655,0.6199841100482788,1.984,1.502,0.777,10.41,34.13
batch_test_4190,0.619983044042003,2.003,1.437,0.582,5.98,12.89
batch_test_886,0.6199828301064074,2.087,1.472,0.715,5.85,18.07
batch_test_3125,0.619973402012471,1.637,1.24,0.633,8.45,22.03
batch_test_3405,0.6199666534449355,1.674,1.323,0.584,8.57,19.35
batch_test_2742,0.6199619585070257,1.842,1.353,0.687,6.43,15.85
batch_test_9642,0.619918105819297,2.081,1.446,0.747,8.24,22.31
batch_test_6308,0.6198837728558271,1.822,1.285,0.726,6.5,16.15
batch_test_1719,0.6198597892090436,2.256,1.513,0.807,7.05,14.6
batch_test_3154,0.6198344767495579,1.951,1.374,0.755,5.81,14.84
batch_test_8439,0.619812181411239,1.813,1.278,0.643,5.95,14.55
batch_test_3757,0.6197948665402698,2.12,1.398,0.743,5.99,15.35
batch_test_4802,0.61978633560045,1.829,1.306,0.631,6.64,18.53
batch_test_5007,0.619774910999886,1.69,1.31,0.652,6.26,15.15
batch_test_400,0.6197736039188131,1.97,1.299,0.756,5.98,16.47
batch_test_032,0.6197571652904937,2.112,1.417,0.663,5.78,18.1
batch_test_5666,0.6197472058102275,1.868,1.331,0.741,6.52,18.5
batch_test_4646,0.6197330979739851,1.765,1.31,0.672,6.55,15.28
batch_test_8251,0.6197260989253979,1.865,1.291,0.674,6.25,16.55
batch_test_4027,0.619707504782418,1.796,1.367,0.624,7.02,18.15
batch_test_635,0.6197046068323647,1.693,1.277,0.65,7.24,18.85
batch_test_8385,0.6196622793820087,1.697,1.277,0.709,6.1,15.76
batch_test_5376,0.6196521404831338,1.657,1.273,0.642,7.04,17.52
batch_test_527,0.6196509671325572,2.132,1.506,0.823,5.4,16.46
batch_test_3162,0.6195866776201263,1.728,1.24,0.643,7.06,16.15
batch_test_3292,0.6195703492075733,2.168,1.463,0.765,6.44,19.87
batch_test_2096,0.6195643213109037,2.144,1.4,0.72,9.81,31.03
batch_test_3677,0.6195502809269835,2.227,1.401,0.692,7.81,16.58
batch_test_5930,0.6195469844932083,2.107,1.555,0.72,6.32,14.31
batch_test_9998,0.6195283538994436,2.024,1.407,0.748,6.45,17.03
batch_test_7211,0.6195200451478753,2.011,1.316,0.668,6.66,19.13
batch_test_4325,0.6195055947747741,1.752,1.371,0.657,8.87,22.05
batch_test_1572,0.6194821985482919,1.955,1.319,0.713,6.69,17.53
batch_test_147,0.6194809699784797,2.232,1.4,0.704,7.38,17.97
batch_test_8310,0.6194802747588942,1.983,1.669,0.624,10.84,24.3
batch_test_8899,0.6194781995236827,1.73,1.305,0.646,6.94,15.75
batch_test_6427,0.6194778157672308,2.067,1.4,0.645,8.09,14.92
batch_test_4790,0.6194708983894427,1.613,1.278,0.59,9.36,19.48
batch_test_2026,0.6194538012122968,1.872,1.355,0.774,5.62,13.81
batch_test_8347,0.6194448737418695,2.174,1.457,0.736,6.02,21.45
batch_test_2022,0.6194403673442886,1.97,1.34,0.706,5.98,16.96
batch_test_8919,0.6194289341813264,1.47,1.136,0.778,8.88,22.86
batch_test_066,0.6194251801043533,2.043,1.451,0.725,7.94,16.79
batch_test_3428,0.6194107244742799,1.817,1.408,0.676,7.63,17.06
batch_test_6921,0.6194025289912215,1.774,1.181,0.696,5.18,15.02
batch_test_7511,0.6193923088322608,2.074,1.454,0.59,6.78,17.76
batch_test_8915,0.619389244146595,2.133,1.39,0.696,8.62,18.81
batch_test_3709,0.6193397300160634,2.178,1.364,0.747,4.75,10.91
batch_test_8430,0.6193301902390687,1.842,1.267,0.659,7.44,18.19
batch_test_9839,0.6193281920954413,1.845,1.368,0.678,7.48,16.98
batch_test_4731,0.6193194463569305,1.905,1.416,0.719,8.86,23.07
batch_test_9480,0.6193071957263526,1.963,1.35,0.75,6.58,17.18
batch_test_4184,0.6192801751522903,2.007,1.357,0.794,6.81,14.47
batch_test_8972,0.6192631143467697,2.037,1.403,0.815,6.24,20.53
batch_test_1774,0.6192537205392625,1.88,1.354,0.666,7.73,22.31
batch_test_3891,0.6192480775020992,1.911,1.434,0.825,5.38,16.57
batch_test_3149,0.6191902109016442,1.736,1.315,0.626,7.61,16.25
batch_test_4336,0.6191829612508649,1.724,1.238,0.714,4.85,12.84
batch_test_1633,0.619182870282401,2.145,1.574,0.688,7.47,17.36
batch_test_3954,0.6191687057853524,1.872,1.456,0.665,6.6,15.17
batch_test_8455,0.6191675248525023,1.95,1.636,0.838,7.37,16.32
batch_test_5825,0.6191572667335355,1.855,1.252,0.686,7.22,16.94
batch_test_8295,0.6191430284616131,1.873,1.363,0.726,5.72,13.99
batch_test_4381,0.6191060831431168,1.764,1.294,0.667,6.42,16.73
batch_test_723,0.6190702442040873,1.846,1.368,0.73,5.34,16.53
batch_test_9085,0.6190466341606391,1.751,1.19,0.664,6.85,14.79
batch_test_9076,0.6190244460314369,1.875,1.355,0.645,5.66,13.51
batch_test_4823,0.6190215158862933,1.822,1.366,0.755,7.06,15.71
batch_test_3156,0.6190207553729794,1.997,1.441,0.714,9.43,21.06
batch_test_8701,0.6189907537302913,2.026,1.324,0.641,11.27,20.54
batch_test_981,0.6189570002013771,1.966,1.525,0.77,8.35,21.38
batch_test_5107,0.6189424123786287,2.263,1.543,0.781,8.02,18.72
batch_test_8141,0.6189248868256836,1.914,1.345,0.695,6.36,16.24
batch_test_3412,0.6188872360810072,1.906,1.362,0.724,4.41,12.08
batch_test_8192,0.6188388704077732,2.046,1.374,0.669,8.83,20.84
batch_test_5820,0.6188354670402993,2.019,1.447,0.75,6.04,15.06
batch_test_9591,0.6188161140335444,1.963,1.418,0.73,7.29,20.8
batch_test_9871,0.6188154494117887,1.92,1.337,0.726,6.78,18.8
batch_test_8818,0.6188006842194622,2.168,1.395,0.811,5.86,14.34
batch_test_9761,0.6187884013670928,1.792,1.302,0.732,5.09,13.52
batch_test_2610,0.6187813219134217,1.7,1.323,0.658,9.35,22.29
batch_test_2279,0.61878114891287,1.989,1.264,0.77,5.0,14.66
batch_test_7070,0.6187774611594505,1.843,1.345,0.707,5.93,15.1
batch_test_8724,0.618776840093197,1.937,1.464,0.713,10.15,30.2
batch_test_6545,0.6187718954692781,2.142,1.432,0.736,5.97,16.24
batch_test_3820,0.6187707390268594,2.041,1.4,0.826,7.73,22.11
batch_test_674,0.6187705929702874,1.97,1.383,0.683,7.76,17.1
batch_test_7766,0.6187671315609977,1.906,1.298,0.721,6.12,19.65
batch_test_1849,0.6187577931777279,2.068,1.462,0.707,6.04,15.94
batch_test_2588,0.6187565333053545,1.904,1.341,0.693,6.83,18.14
batch_test_4357,0.6187241334714428,2.016,1.411,0.727,7.49,17.07
batch_test_711,0.618713431825647,1.883,1.344,0.711,6.09,13.69
batch_test_3639,0.6186763839609674,2.208,1.423,0.722,6.76,18.4
batch_test_893,0.6186603940487478,1.806,1.349,0.743,5.66,13.77
batch_test_5241,0.618653156610169,2.245,1.488,0.752,6.82,16.73
batch_test_4995,0.6186471458178585,2.007,1.341,0.604,7.67,17.27
batch_test_3289,0.6186375969839483,2.062,1.304,0.682,7.94,16.47
batch_test_3417,0.6186364507629819,1.883,1.319,0.734,7.06,18.37
batch_test_3408,0.6186269805452217,2.066,1.493,0.784,6.58,16.46
batch_test_9879,0.6186217662090913,1.898,1.391,0.592,7.45,18.82
batch_test_6016,0.618591873964295,1.732,1.313,0.663,6.29,15.67
batch_test_4752,0.6185681484313025,1.802,1.287,0.625,6.45,15.37
batch_test_6836,0.6185673801772232,1.96,1.414,0.75,7.15,16.62
batch_test_5624,0.6185522946876498,1.974,1.387,0.744,5.9,18.68
batch_test_3741,0.6185515231491859,1.619,1.24,0.697,5.96,16.13
batch_test_3361,0.6185144723058651,2.151,1.341,0.47,10.01,21.63
batch_test_6044,0.618481596198409,1.929,1.373,0.716,7.79,17.13
batch_test_7103,0.6184765547251041,2.101,1.416,0.61,7.08,18.22
batch_test_5534,0.6184720160637239,2.03,1.343,0.647,6.41,15.34
batch_test_1388,0.6184691966601782,2.022,1.405,0.687,6.22,15.03
batch_test_2360,0.6184674243877372,1.844,1.347,0.635,7.6,17.92
batch_test_5934,0.6184537890527002,1.988,1.356,0.741,5.44,13.95
batch_test_2378,0.6184465243214803,1.912,1.354,0.722,12.75,34.69
batch_test_1660,0.618425333978238,2.02,1.298,0.683,6.77,17.89
batch_test_9567,0.6184065468458737,1.926,1.319,0.664,11.29,29.39
batch_test_7541,0.6183832258444203,1.853,1.339,0.749,5.52,13.58
batch_test_2990,0.6183769239730541,2.255,1.523,0.776,8.06,19.99
batch_test_9981,0.6183478697100042,1.691,1.247,0.699,6.46,14.98
batch_test_7366,0.6183447790534601,1.682,1.263,0.594,7.32,17.68
batch_test_6622,0.6183426951180593,1.953,1.292,0.705,6.6,16.56
batch_test_3148,0.6183172271779915,1.814,1.32,0.72,5.73,17.3
batch_test_9497,0.6182937083077066,1.929,1.366,0.619,7.2,16.54
batch_test_4971,0.6182810719990277,1.916,1.398,0.638,7.3,16.43
batch_test_1507,0.6182708102635045,2.033,1.486,0.7,9.09,29.37
batch_test_9114,0.6182707523914258,2.212,1.423,0.829,9.67,24.17
batch_test_1840,0.6182379866832827,1.888,1.375,0.683,6.69,17.98
batch_test_8451,0.6182333405747742,2.413,1.549,0.803,8.81,22.2
batch_test_6356,0.6182119481838599,1.914,1.444,0.753,10.65,28.61
batch_test_6746,0.6181834508604197,1.996,1.387,0.737,6.5,17.74
batch_test_211,0.6181732204499847,1.892,1.393,0.604,6.24,14.18
batch_test_7635,0.618163978180032,2.009,1.343,0.685,6.12,15.16
batch_test_1132,0.618160754058099,1.713,1.27,0.726,7.29,16.44
batch_test_4814,0.6180952304345606,1.622,1.194,0.672,6.8,17.0
batch_test_8546,0.6180587562582716,2.131,1.325,0.663,8.16,21.59
batch_test_4424,0.6180407086715999,1.92,1.328,0.712,5.45,14.43
batch_test_4081,0.6180277617940775,1.881,1.357,0.632,6.83,18.21
batch_test_3547,0.6180039790567126,1.819,1.327,0.778,7.16,16.21
batch_test_4138,0.6179999174989823,1.924,1.317,0.638,7.08,17.39
batch_test_8775,0.6179805415482275,2.198,1.528,0.812,10.38,33.92
batch_test_6776,0.6179770414199901,1.778,1.248,0.682,6.1,15.84
batch_test_4547,0.6179577517194103,2.263,1.511,0.851,8.48,20.98
batch_test_2325,0.6179367935377518,1.995,1.492,0.591,6.29,22.49
batch_test_3063,0.6179365158037706,1.772,1.337,0.72,6.41,16.7
batch_test_5231,0.6179264833576201,1.885,1.342,0.694,6.86,18.5
batch_test_1188,0.6179224857398464,2.017,1.344,0.679,5.47,15.58
batch_test_7255,0.6179092278978433,2.241,1.418,0.754,6.51,16.8
batch_test_4089,0.6179054305543596,2.21,1.56,0.594,8.56,22.97
batch_test_8297,0.617901603196552,1.904,1.367,0.659,6.95,16.48
batch_test_1644,0.6178999185121937,1.86,1.264,0.691,5.46,16.16
batch_test_2150,0.6178976151726232,1.964,1.342,0.717,4.86,15.24
batch_test_6085,0.6178950145189458,2.144,1.376,0.716,6.31,15.36
batch_test_6502,0.6178847450299038,1.919,1.405,0.71,7.36,14.57
batch_test_8036,0.6178839415915606,1.985,1.481,0.711,8.5,19.99
batch_test_7682,0.6178563128953193,1.816,1.294,0.762,6.2,17.57
batch_test_8901,0.6178289961109649,1.854,1.347,0.643,6.05,15.23
batch_test_5955,0.6178221020326738,2.248,1.591,0.78,6.65,17.18
batch_test_9042,0.6178203331136276,1.7,1.238,0.641,5.92,17.11
batch_test_3100,0.6178095982468659,1.982,1.376,0.74,5.82,16.9
batch_test_9389,0.6178071538420244,1.883,1.37,0.805,6.22,14.42
batch_test_6541,0.617798322331699,1.886,1.426,0.684,9.21,22.95
batch_test_4418,0.6177875619036999,2.25,1.328,0.764,8.12,16.34
batch_test_6840,0.6177833174789471,1.815,1.334,0.714,6.79,15.74
batch_test_8744,0.6177623551673066,1.806,1.288,0.614,7.49,18.2
batch_test_2425,0.6177581577002856,2.1,1.476,0.772,7.77,20.55
batch_test_6340,0.6176992248935775,1.925,1.411,0.679,6.96,19.7
batch_test_401,0.6176849554864179,2.019,1.478,0.727,6.78,14.51
batch_test_8234,0.6176733202574223,1.712,1.197,0.698,6.12,18.3
batch_test_5153,0.6176674330727302,2.657,1.809,0.889,8.94,27.37
batch_test_332,0.6176487931058033,1.792,1.301,0.708,5.04,14.51
batch_test_3804,0.617632094359302,1.98,1.326,0.76,8.37,19.0
batch_test_4665,0.6176300211615526,2.184,1.291,0.753,6.72,16.1
